source_id	source_type	target_id	target_type	source_name	target_name	relation_type	resource	ttd_target_id	ttd_source_id
	Compound	ICD-11:2B01	Disease	CD7.CAR/28zeta CAR T cells	Cutaneous T-cell lymphoma	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2B01	D09ICH
	Compound	ICD-11:2B33.3	Disease	CD7.CAR/28zeta CAR T cells	B-cell acute lymphoblastic leukaemia	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2B33.3	D09ICH
	Compound	ICD-11:2B33.5	Disease	CD7.CAR/28zeta CAR T cells	Non-hodgkin lymphoma	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2B33.5	D09ICH
	Compound	ICD-11:2A00-2F9Z	Disease	EC1456	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D09HUU
	Compound	ICD-11:2A00	Disease	Anti-CD133-CAR vector-transduced T cells	Brain cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00	D09HRH
	Compound	ICD-11:2B91.Z	Disease	Anti-CD133-CAR vector-transduced T cells	Colorectal cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2B91.Z	D09HRH
	Compound	ICD-11:2C10	Disease	Anti-CD133-CAR vector-transduced T cells	Pancreatic cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2C10	D09HRH
	Compound	ICD-11:2C12	Disease	Anti-CD133-CAR vector-transduced T cells	Liver cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2C12	D09HRH
	Compound	ICD-11:2C73	Disease	Anti-CD133-CAR vector-transduced T cells	Ovarian cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2C73	D09HRH
	Compound	ICD-11:1D6Y	Disease	SARS-CoV-2 rS vaccine	Coronavirus Disease 2019 (COVID-19)	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1D6Y	D09GWA
	Compound	ICD-11:1D6Y	Disease	Covid-19 aAPC vaccine	Coronavirus Disease 2019 (COVID-19)	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1D6Y	D09GME
	Compound	ICD-11:5A11	Disease	GSK1614235	Type-2 diabetes	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:5A11	D09GLS
	Compound	ICD-11:FA25	Disease	PF-06743649	Gout	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:FA25	D09FYW
	Compound	ICD-11:1D6Y	Disease	BacTRL-Spike vaccine	Coronavirus Disease 2019 (COVID-19)	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1D6Y	D09FTC
	Compound	ICD-11:GC50.0	Disease	MCP-202	Overactive bladder	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:GC50.0	D09FOP
	Compound	ICD-11:1C62	Disease	HIV multiantigen vaccine	Human immunodeficiency virus-1 infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1C62	D09FHY
	Compound	ICD-11:2B60-2D01	Disease	IMA201	Squamous cell carcinoma	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2B60-2D01	D09FDN
	Compound	ICD-11:2C25.Y	Disease	IMA201	Non-small-cell lung cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2C25.Y	D09FDN
	Compound	ICD-11:2A00-2F9Z	Disease	18F-BAY-85-8050	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D09EPU
	Compound	ICD-11:1D60.0	Disease	AVI-7537	Ebola virus infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1D60.0	D09ELC
	Compound	ICD-11:2A60-2C35	Disease	Anti-GD2-CAR engineered T cells	Sarcoma	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A60-2C35	D09DND
	Compound	ICD-11:2B51	Disease	Anti-GD2-CAR engineered T cells	Osteosarcoma	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2B51	D09DND
	Compound	ICD-11:2D11.2	Disease	Anti-GD2-CAR engineered T cells	Neuroblastoma	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2D11.2	D09DND
	Compound	ICD-11:2A85	Disease	CART22 cells expressing anti-CD22 scFv TCRz:41BB	Acute lymphoblastic leukaemia	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A85	D09DIQ
	Compound	ICD-11:6A60	Disease	SKL-PSY	Bipolar disorder	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:6A60	D09CEY
	Compound	ICD-11:QA21	Disease	ATD transdermal gel	Contraception	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:QA21	D09BQO
	Compound	ICD-11:2B33.Y	Disease	Gazyva	Haematological malignancy	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2B33.Y	D09BNR
	Compound	ICD-11:3A00-3A9Z	Disease	Retroviral MGMT-transduced hematopoietic cells	Anemia	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:3A00-3A9Z	D09BJH
	Compound	ICD-11:5B10	Disease	AQST-305	Malignant carcinoid syndrome	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:5B10	D09BEJ
	Compound	ICD-11:2A60-2B33	Disease	CD22-CART	leukaemia	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A60-2B33	D09AXQ
	Compound	ICD-11:2A00-2F9Z	Disease	PF-06804103	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D09ATR
	Compound	ICD-11:1E51.1	Disease	IDX-189	Hepatitis C virus infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1E51.1	D09APB
	Compound	ICD-11:8A40	Disease	BIIB061	Multiple sclerosis	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:8A40	D09ALM
	Compound	ICD-11:6A70-6A7Z	Disease	TS-111	Depression	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:6A70-6A7Z	D09AJU
	Compound	ICD-11:5A10	Disease	BHT-3201	Type-1 diabetes	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:5A10	D09AIT
	Compound	ICD-11:2C82.0	Disease	PCUR-101	Prostate cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2C82.0	D09AIH
	Compound	ICD-11:8B1Z	Disease	CNTO-0007	Cerebrovascular ischaemia	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:8B1Z	D09ACC
	Compound	ICD-11:BA43	Disease	REG2	Venous thrombosis	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:BA43	D08ZXM
	Compound	ICD-11:2A00-2F9Z	Disease	TRK-950	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D08ZUC
	Compound	ICD-11:2A00-2F9Z	Disease	Tecogalan sodium	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D08ZOY
	Compound	ICD-11:2A00-2F9Z	Disease	LY3076226	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D08ZJX
	Compound	ICD-11:3B10.0	Disease	ALN-AT3SC	Haemophilia A	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:3B10.0	D08ZCI
	Compound	ICD-11:3B11.0	Disease	ALN-AT3SC	Haemophilia B	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:3B11.0	D08ZCI
	Compound	ICD-11:2A90.A	Disease	ICAR30 T cells	Anaplastic large cell lymphoma	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A90.A	D08ZAC
	Compound	ICD-11:2B30	Disease	ICAR30 T cells	Hodgkin lymphoma	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2B30	D08ZAC
	Compound	ICD-11:FA20	Disease	SCH-900117	Rheumatoid arthritis	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:FA20	D08YWY
	Compound	ICD-11:1C62	Disease	HIV vaccine	Human immunodeficiency virus infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1C62	D08YWN
	Compound	ICD-11:1E30-1E32	Disease	M2e influenza vaccine	Influenza virus infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1E30-1E32	D08YTQ
	Compound	ICD-11:NF00	Disease	ONO-01210	Acute radiation syndrome	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:NF00	D08YLC
	Compound	ICD-11:2A37	Disease	NKR-2 CAR-T Cells	Myelodysplastic syndrome	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A37	D08YHE
	Compound	ICD-11:2A60	Disease	NKR-2 CAR-T Cells	Acute myeloid leukaemia	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A60	D08YHE
	Compound	ICD-11:4B00.0	Disease	MK-6302	Neutropenia	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:4B00.0	D08YGY
	Compound	ICD-11:CA45	Disease	PF-4287881	Respiratory tract infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:CA45	D08XZQ
	Compound	ICD-11:5A2Y	Disease	NN-1218	Diabetic complication	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:5A2Y	D08XFJ
	Compound	ICD-11:5A10	Disease	NN-1218	Type-1 diabetes	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:5A10	D08XFJ
	Compound	ICD-11:5A11	Disease	NN-1218	Type-2 diabetes	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:5A11	D08XFJ
	Compound	ICD-11:2A00-2F9Z	Disease	KHK2455	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D08XDL
	Compound	ICD-11:1E30-1E32	Disease	Influenza DNA vaccine	Influenza virus infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1E30-1E32	D08WUF
	Compound	ICD-11:2A80	Disease	ME-401	Follicular lymphoma	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A80	D08WLY
	Compound	ICD-11:2A80-2A86	Disease	ME-401	Lymphoma	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A80-2A86	D08WLY
	Compound	ICD-11:2A81	Disease	ME-401	Diffuse large B-cell lymphoma	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A81	D08WLY
	Compound	ICD-11:2A82.0	Disease	ME-401	Chronic lymphocytic leukaemia	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A82.0	D08WLY
	Compound	ICD-11:4A00.14	Disease	AGS-348	Hereditary angioedema	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:4A00.14	D08WHX
	Compound	ICD-11:1C62	Disease	DNA-HIV-C/NYVAC-HIV-C	Human immunodeficiency virus infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1C62	D08WFH
	Compound	ICD-11:6B60	Disease	Lu-AF11167	Neurological disorder	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:6B60	D08WAN
	Compound	ICD-11:2A60	Disease	Anti-CEA CAR-T cells	Acute myeloid leukaemia	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A60	D08UVN
	Compound	ICD-11:3B10.0	Disease	R-1663	Coagulation defect	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:3B10.0	D08UUD
	Compound	ICD-11:2C12.02	Disease	GPC3 targeting CAR-T cells	Hepatocellular carcinoma	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2C12.02	D08UNC
	Compound	ICD-11:2C25.2	Disease	GPC3 targeting CAR-T cells	Lung squamous cell carcinoma	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2C25.2	D08UNC
	Compound	ICD-11:2A00-2F9Z	Disease	AMG 780	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D08UHV
	Compound	ICD-11:2A00-2F9Z	Disease	MEDI4276	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D08UDG
	Compound	ICD-11:8A20	Disease	HPP-854	Alzheimer disease	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:8A20	D08TVI
	Compound	ICD-11:2A00-2F9Z	Disease	CST-101	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D08TRX
	Compound	ICD-11:1D64	Disease	ChAdOx1 MERS002 vaccine	Middle East Respiratory Syndrome (MERS)	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1D64	D08TRM
	Compound	ICD-11:2A60	Disease	RG7775	Acute myeloid leukaemia	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A60	D08TNG
	Compound	ICD-11:5A10-5A11	Disease	Insulin transdermal	Type-1/2 diabetes	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:5A10-5A11	D08TGG
	Compound	ICD-11:FA20	Disease	DWP-422	Arthritis	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:FA20	D08SXV
	Compound	ICD-11:2C12	Disease	MRX34	Liver cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2C12	D08SJY
	Compound	ICD-11:6A70-6A7Z	Disease	SEP-228432	Depression	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:6A70-6A7Z	D08SHE
	Compound	ICD-11:8E43.0	Disease	SEP-228432	Neuropathic pain	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:8E43.0	D08SHE
	Compound	ICD-11:4A80-4A85	Disease	House dust mite allergy vaccine	Allergy	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:4A80-4A85	D08SDI
	Compound	ICD-11:BA00-BE2Z	Disease	DB-772d	Cardiovascular disease	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:BA00-BE2Z	D08SAX
	Compound	ICD-11:2B60-2D01	Disease	IN0-3106	Squamous cell carcinoma	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2B60-2D01	D08RKZ
	Compound	ICD-11:1D64	Disease	ChAdOx1 MERS001 vaccine	Middle East Respiratory Syndrome (MERS)	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1D64	D08RGH
	Compound	ICD-11:2C25.Y	Disease	Anti-EGFL7	Non-small-cell lung cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2C25.Y	D08QTK
	Compound	ICD-11:2A00-2F9Z	Disease	CEP-37250	Advanced solid tumour	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D08QEF
	Compound	ICD-11:2A00-2F9Z	Disease	BI 860585	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D08PSC
	Compound	ICD-11:8A20-8A23	Disease	11C-GSK-215083	Neurodegenerative disorder	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:8A20-8A23	D08PIK
	Compound	ICD-11:5A2Y	Disease	CM3.1-AC100	Diabetic complication	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:5A2Y	D08PCR
	Compound	ICD-11:5A10	Disease	AMG 357	Autoimmune diabetes	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:5A10	D08OVR
	Compound	ICD-11:2A80-2A86	Disease	4SC-205	Lymphoma	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A80-2A86	D08OPX
	Compound	ICD-11:GA31.Z	Disease	AKP-501	Female infertility	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:GA31.Z	D08OHK
	Compound	ICD-11:8A00.0	Disease	ABBV-951	Parkinson disease	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:8A00.0	D08NXP
	Compound	ICD-11:5A11	Disease	NN-9926	Type-2 diabetes	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:5A11	D08NIN
	Compound	ICD-11:1E30-1E32	Disease	L1Q-001	Influenza virus infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1E30-1E32	D08MCI
	Compound	ICD-11:2C60-2C65	Disease	ETBX-021	Breast cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2C60-2C65	D08LQS
	Compound	ICD-11:2A80	Disease	Human CD19 targeted T Cells	Follicular lymphoma	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A80	D08LLB
	Compound	ICD-11:2A81	Disease	Human CD19 targeted T Cells	Diffuse large B-cell lymphoma	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A81	D08LLB
	Compound	ICD-11:2A00-2F9Z	Disease	CC49 humanized radioimmunoconjugates	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D08KZM
	Compound	ICD-11:2A00-2F9Z	Disease	INNO-105	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D08KYN
	Compound	ICD-11:2A00-2F9Z	Disease	RG6146	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D08KSV
	Compound	ICD-11:2B33.Y	Disease	RG6146	Haematological malignancy	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2B33.Y	D08KSV
	Compound	ICD-11:BD52	Disease	VAN-10-4-eluting stent	Artery stenosis	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:BD52	D08KNG
	Compound	ICD-11:GC2Z	Disease	PT-201	Urinary dysfunction	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:GC2Z	D08KDU
	Compound	ICD-11:2C82.0	Disease	PSMA subunit vaccine	Prostate cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2C82.0	D08JYV
	Compound	ICD-11:9C61	Disease	INS-117548	Glaucoma/ocular hypertension	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:9C61	D08JXW
	Compound	ICD-11:2A00-2F9Z	Disease	In-111-DAC imaging agent	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D08JWM
	Compound	ICD-11:DE2Z	Disease	NU-206	Gastrointestinal disease	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:DE2Z	D08JVS
	Compound	ICD-11:2A00-2F9Z	Disease	DS-3032	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D08JSQ
	Compound	ICD-11:2B33.Y	Disease	DS-3032	Haematological malignancy	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2B33.Y	D08JSQ
	Compound	ICD-11:2C12	Disease	ALN-VSP	Liver cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2C12	D08JMI
	Compound	ICD-11:2A00-2F9Z	Disease	Cipatinib	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D08JAN
	Compound	ICD-11:2A00-2F9Z	Disease	BIIB 015	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D08IRG
	Compound	ICD-11:8A00.0	Disease	AAV-hAADC gene therapy	Parkinson disease	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:8A00.0	D08IMP
	Compound	ICD-11:2A00-2F9Z	Disease	TNO155	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D08IID
	Compound	ICD-11:2B91.Z	Disease	HuA33	Colorectal cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2B91.Z	D08IDB
	Compound	ICD-11:5C5A	Disease	ARC-AAT	Alpha-1 antitrypsin deficiency	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:5C5A	D08IAQ
	Compound	ICD-11:2A00-2F9Z	Disease	LY3300054	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D08HSS
	Compound	ICD-11:2A00-2F9Z	Disease	LY3300054	Advanced malignancy	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D08HSS
	Compound	ICD-11:2A60-2B33	Disease	CD10-CART	leukaemia	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A60-2B33	D08HKK
	Compound	ICD-11:2B72	Disease	AbGn-107	Gastric adenocarcinoma	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2B72	D08GZE
	Compound	ICD-11:2B91.Z	Disease	AbGn-107	Colorectal cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2B91.Z	D08GZE
	Compound	ICD-11:2C10	Disease	AbGn-107	Pancreatic cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2C10	D08GZE
	Compound	ICD-11:2A80-2A86	Disease	FT596	Lymphoma	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A80-2A86	D08GOI
	Compound	ICD-11:2C82.0	Disease	MVA-BN Breast	Prostate cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2C82.0	D08GFN
	Compound	ICD-11:1C62	Disease	PF-04776548	Human immunodeficiency virus infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1C62	D08FYH
	Compound	ICD-11:EL8Y	Disease	MD-920	Wound healing	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:EL8Y	D08FXE
	Compound	ICD-11:GB90.3	Disease	RO-14	Phlebothrombosis	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:GB90.3	D08FNJ
	Compound	ICD-11:9B78.3	Disease	ARC-1905	Macular degeneration	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:9B78.3	D08FMR
	Compound	ICD-11:EA90	Disease	LY3316531	Psoriasis vulgaris	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:EA90	D08FIB
	Compound	ICD-11:5A11	Disease	BFKB8488A	Type-2 diabetes	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:5A11	D08FHP
	Compound	ICD-11:CB00	Disease	GSK1995057	Adult respiratory distress syndrome	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:CB00	D08ENB
	Compound	ICD-11:2C60-2C65	Disease	Demobesin	Breast cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2C60-2C65	D08EEO
	Compound	ICD-11:2A00-2F9Z	Disease	PV-701	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D08EEM
	Compound	ICD-11:2A00-2F9Z	Disease	MSC2015103B	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D08DWC
	Compound	ICD-11:8E43.0	Disease	BI-660848	Neuropathic pain	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:8E43.0	D08DVE
	Compound	ICD-11:1D9Y	Disease	RHPIV1 84/del/170/942A	Parainfluenza virus infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1D9Y	D08DTR
	Compound	ICD-11:8C70	Disease	Biostrophin	Duchenne dystrophy	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:8C70	D08DTD
	Compound	ICD-11:1C80	Disease	MEDI-557	Respiratory syncytial virus infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1C80	D08DSF
	Compound	ICD-11:1E30	Disease	Influenza A virus H5N1 cell culture-based vaccine	Influenza A virus H5N1 infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1E30	D08DRU
	Compound	ICD-11:1C8Y	Disease	TAK-195	Poliovirus infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1C8Y	D08DJV
	Compound	ICD-11:2A00-2F9Z	Disease	BI-661051	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D08CUE
	Compound	ICD-11:1A00-CA43.1	Disease	MIST-B03	Inflammation	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1A00-CA43.1	D08CPL
	Compound	ICD-11:GB04	Disease	FSH patch	Infertility	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:GB04	D08COU
	Compound	ICD-11:1D60.0	Disease	VRC-EBOADV018-00-VP	Ebola virus infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1D60.0	D08CGG
	Compound	ICD-11:BA00-BE2Z	Disease	IL-1 Monoclonal Antibody	Cardiovascular disease	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:BA00-BE2Z	D08BIJ
	Compound	ICD-11:2A00.00	Disease	Cerebral EDV	Recurrent glioblastoma	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00.00	D08ANF
	Compound	ICD-11:5A10	Disease	PI-0824	Autoimmune diabetes	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:5A10	D08AJF
	Compound	ICD-11:2A00-2F9Z	Disease	AGS-22ME	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D07ZZS
	Compound	ICD-11:5A11	Disease	SLV-341	Non-insulin dependent diabetes	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:5A11	D07ZZI
	Compound	ICD-11:1B5Y	Disease	PT1.2	Staphylococcus infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1B5Y	D07ZVO
	Compound	ICD-11:4A80-4A85	Disease	CR-3465	Allergy	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:4A80-4A85	D07ZUX
	Compound	ICD-11:2A60	Disease	IMC-EB10	Acute myeloid leukaemia	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A60	D07ZNF
	Compound	ICD-11:2C30	Disease	Melanoma DNA vaccine	Melanoma	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2C30	D07YZQ
	Compound	ICD-11:2C25.0	Disease	Hu-CART meso cells	Lung cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2C25.0	D07YPB
	Compound	ICD-11:2C26.0	Disease	Hu-CART meso cells	Pleural mesothelioma	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2C26.0	D07YPB
	Compound	ICD-11:2C51.2	Disease	Hu-CART meso cells	Peritoneal mesothelioma	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2C51.2	D07YPB
	Compound	ICD-11:2C73	Disease	Hu-CART meso cells	Ovarian cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2C73	D07YPB
	Compound	ICD-11:2C74	Disease	Hu-CART meso cells	Fallopian tube cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2C74	D07YPB
	Compound	ICD-11:2A00-2F9Z	Disease	TAB001	Advanced malignancy	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D07YMP
	Compound	ICD-11:8A61.11	Disease	EPX-100	Dravet syndrome	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:8A61.11	D07YKQ
	Compound	ICD-11:1C1C	Disease	NmVac4	Meningococcal infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1C1C	D07YIX
	Compound	ICD-11:DD72	Disease	NV-52	Inflammatory bowel disease	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:DD72	D07YEK
	Compound	ICD-11:2C30	Disease	DEDN-6526A	Melanoma	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2C30	D07XXT
	Compound	ICD-11:BD54	Disease	WPP-201	Diabetic foot ulcer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:BD54	D07XEV
	Compound	ICD-11:1C62	Disease	H5N1 influenza vaccine	Human immunodeficiency virus infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1C62	D07WUJ
	Compound	ICD-11:4A40.0	Disease	UltraCD40L	Systemic lupus erythematosus	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:4A40.0	D07WTH
	Compound	ICD-11:BA00-BA04	Disease	MK-5478	Hypertension	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:BA00-BA04	D07WMD
	Compound	ICD-11:6A70.3	Disease	SUVN-911	Major depressive disorder	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:6A70.3	D07WJU
