source_id	source_type	target_id	target_type	source_name	target_name	relation_type	resource	ttd_target_id	ttd_source_id
PUBCHEM:16131448	Compound	ICD-11:8A80-8A84	Disease	NOCICEPTIN	Headache	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:8A80-8A84	D0W4YO
PUBCHEM:71730058	Compound	ICD-11:2A00-2F9Z	Disease	PFK-158	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D0W0VR
PUBCHEM:72828	Compound	ICD-11:2A00-2F9Z	Disease	Cyclopentenylcytosine	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D0VW0I
PUBCHEM:92045025	Compound	ICD-11:BB01.0	Disease	KAR5585	Pulmonary arterial hypertension	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:BB01.0	D0VS3W
PUBCHEM:25118925	Compound	ICD-11:2A00-2F9Z	Disease	LY-2584702	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D0VO5S
PUBCHEM:138608760	Compound	ICD-11:2A00-2F9Z	Disease	LY3405105	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D0VIG4
PUBCHEM:37542	Compound	ICD-11:1E51.1	Disease	Ribavirin	Hepatitis C virus infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1E51.1	D0VI8H
PUBCHEM:37542	Compound	ICD-11:1D64	Disease	Ribavirin	Middle East Respiratory Syndrome (MERS)	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1D64	D0VI8H
PUBCHEM:37542	Compound	ICD-11:1D65	Disease	Ribavirin	Severe acute respiratory syndrome (SARS)	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1D65	D0VI8H
PUBCHEM:37542	Compound	ICD-11:1D6Y	Disease	Ribavirin	Coronavirus Disease 2019 (COVID-19)	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1D6Y	D0VI8H
PUBCHEM:90409366	Compound	ICD-11:6A70.3	Disease	JNJ-54175446	Major depressive disorder	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:6A70.3	D0VI4N
PUBCHEM:49779607	Compound	ICD-11:5B81	Disease	TM38837	Obesity	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:5B81	D0VH3H
PUBCHEM:49779607	Compound	ICD-11:5C50-5D2Z	Disease	TM38837	Metabolic disorder	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:5C50-5D2Z	D0VH3H
PUBCHEM:129080919	Compound	ICD-11:8E43.0	Disease	DSP-2230	Neuropathic pain	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:8E43.0	D0VE7B
PUBCHEM:57748689	Compound	ICD-11:2C11	Disease	XL888	Gastrointestinal cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2C11	D0V9MR
PUBCHEM:134812039	Compound	ICD-11:1E30-1E32	Disease	Flufirvitide-3	Influenza virus infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1E30-1E32	D0V9LJ
PUBCHEM:9961434	Compound	ICD-11:2A00-2F9Z	Disease	GMX1777	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D0V7YA
PUBCHEM:9576916	Compound	ICD-11:BA40	Disease	Lefradafiban	Angina pectoris	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:BA40	D0V7PL
PUBCHEM:9961435	Compound	ICD-11:2A80-2A86	Disease	Teglarinad	Lymphoma	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A80-2A86	D0V6XW
PUBCHEM:129631910	Compound	ICD-11:2A00-2F9Z	Disease	T-0128	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D0V5JO
PUBCHEM:166559	Compound	ICD-11:5C80	Disease	Axitirome	Hyperlipidaemia	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:5C80	D0V5FQ
PUBCHEM:65905	Compound	ICD-11:1A24-1D9Z	Disease	ROCICLOVIR	Virus infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1A24-1D9Z	D0V4YO
PUBCHEM:10464700	Compound	ICD-11:9B78.3	Disease	MP-0112	Macular degeneration	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:9B78.3	D0V3HP
PUBCHEM:16064853	Compound	ICD-11:1A00-1C4Z	Disease	ME-1071	Bacterial infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1A00-1C4Z	D0V3BZ
PUBCHEM:11655511	Compound	ICD-11:2A00-2F9Z	Disease	MK-0731	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D0V2YJ
PUBCHEM:134247638	Compound	ICD-11:2C60-2C65	Disease	PF-06873600	Breast cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2C60-2C65	D0V2LL
PUBCHEM:2146	Compound	ICD-11:9B71.0	Disease	Aminoguanidine	Diabetic retinopathy	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:9B71.0	D0V0NL
PUBCHEM:2146	Compound	ICD-11:5A44	Disease	Aminoguanidine	Insulin-resistant disorder	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:5A44	D0V0NL
PUBCHEM:2146	Compound	ICD-11:FA20	Disease	Aminoguanidine	Rheumatoid arthritis	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:FA20	D0V0NL
PUBCHEM:40821	Compound	ICD-11:8B60	Disease	CC-100	Motor neurone disease	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:8B60	D0UU1E
PUBCHEM:40821	Compound	ICD-11:8B60.0	Disease	CC-100	Amyotrophic lateral sclerosis	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:8B60.0	D0UU1E
PUBCHEM:16155604	Compound	ICD-11:2C82.0	Disease	Tigapotide	Prostate cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2C82.0	D0UN1S
PUBCHEM:59239165	Compound	ICD-11:2B33.5	Disease	GDC-0349	Non-hodgkin lymphoma	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2B33.5	D0U8QH
PUBCHEM:10025615	Compound	ICD-11:BA00-BE2Z	Disease	CARD-024	Cardiovascular disease	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:BA00-BE2Z	D0U7OS
PUBCHEM:11358855	Compound	ICD-11:8A20	Disease	GSI-136	Alzheimer disease	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:8A20	D0U6FT
PUBCHEM:86763204	Compound	ICD-11:2B33.Y	Disease	GS-9901	Haematological malignancy	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2B33.Y	D0U5PT
PUBCHEM:107653	Compound	ICD-11:EC90	Disease	ALPHA-FMH	Pruritus	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:EC90	D0U5BF
PUBCHEM:46912230	Compound	ICD-11:2A00-2F9Z	Disease	VS-5584	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D0U3DP
PUBCHEM:46912230	Compound	ICD-11:2C26.0	Disease	VS-5584	Malignant mesothelioma	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2C26.0	D0U3DP
PUBCHEM:71761628	Compound	ICD-11:8C70	Disease	ARM210	Duchenne dystrophy	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:8C70	D0U1OO
PUBCHEM:44158492	Compound	ICD-11:CA23	Disease	AM-211	Asthma	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:CA23	D0U1HN
PUBCHEM:24890141	Compound	ICD-11:CA22	Disease	AZD-9819	Chronic obstructive pulmonary disease	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:CA22	D0U0AU
PUBCHEM:56843466	Compound	ICD-11:1C62	Disease	ITX-5061	Human immunodeficiency virus-1 infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1C62	D0TX5P
PUBCHEM:164013	Compound	ICD-11:8A60-8A68	Disease	MDL-27531	Epilepsy	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:8A60-8A68	D0TT5K
PUBCHEM:25195461	Compound	ICD-11:8A60-8A68	Disease	ADX71149	Epilepsy	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:8A60-8A68	D0TS8E
PUBCHEM:25195461	Compound	ICD-11:6B00-6B0Z	Disease	ADX71149	Anxiety disorder	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:6B00-6B0Z	D0TS8E
PUBCHEM:25195461	Compound	ICD-11:6E8Z	Disease	ADX71149	Psychiatric disorder	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:6E8Z	D0TS8E
PUBCHEM:30751	Compound	ICD-11:2A00-2F9Z	Disease	Fludarabine phosphate	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D0TO2R
PUBCHEM:118574930	Compound	ICD-11:2C60-2C65	Disease	LSZ102	Breast cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2C60-2C65	D0TN6K
PUBCHEM:121408882	Compound	ICD-11:2A00-2F9Z	Disease	LY3214996	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D0TN3Q
PUBCHEM:445212	Compound	ICD-11:1E91	Disease	N-methanocarbathymidine	Zoster	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1E91	D0TJ9S
PUBCHEM:445212	Compound	ICD-11:1A24-1D9Z	Disease	N-methanocarbathymidine	Virus infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1A24-1D9Z	D0TJ9S
PUBCHEM:322931	Compound	ICD-11:2A00-2F9Z	Disease	NSC-281612	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D0TJ3M
PUBCHEM:44205184	Compound	ICD-11:CA45	Disease	BC-3205	Respiratory tract infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:CA45	D0T9FU
PUBCHEM:69388802	Compound	ICD-11:DD91.1	Disease	DS-3801	Constipation	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:DD91.1	D0T5FU
PUBCHEM:442894	Compound	ICD-11:6C40.2	Disease	Desoxypeganine	Alcohol dependence	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:6C40.2	D0T5AW
PUBCHEM:90456533	Compound	ICD-11:2C25.Y	Disease	LXH254	Non-small-cell lung cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2C25.Y	D0T4QA
PUBCHEM:71715374	Compound	ICD-11:2A00-2F9Z	Disease	TAK-243	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D0T4PA
PUBCHEM:9867758	Compound	ICD-11:2A00-2F9Z	Disease	IRX-5183	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D0T3DO
PUBCHEM:9886034	Compound	ICD-11:6A70.3	Disease	BCI-632	Major depressive disorder	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:6A70.3	D0T3DG
PUBCHEM:9886034	Compound	ICD-11:8A20	Disease	BCI-632	Alzheimer disease	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:8A20	D0T3DG
PUBCHEM:24767976	Compound	ICD-11:2A00-2F9Z	Disease	TAK-593	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D0T2ER
PUBCHEM:11248490	Compound	ICD-11:2A00-2F9Z	Disease	Briciclib	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D0T0KT
PUBCHEM:121248172	Compound	ICD-11:FA20	Disease	AZD9567	Rheumatoid arthritis	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:FA20	D0SZ1G
PUBCHEM:25103750	Compound	ICD-11:2A00-2F9Z	Disease	SL-801	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D0SP6A
PUBCHEM:439924	Compound	ICD-11:8C73	Disease	Nicotinamide riboside	Mitochondrial myopathy	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:8C73	D0SI9L
PUBCHEM:9803852	Compound	ICD-11:2A00-2F9Z	Disease	L-MDAM	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D0S9OH
PUBCHEM:52919121	Compound	ICD-11:2A00-2F9Z	Disease	DFP-11207	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D0S9MD
PUBCHEM:70817911	Compound	ICD-11:2A00-2F9Z	Disease	BAY1125976	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D0S9IE
PUBCHEM:16735117	Compound	ICD-11:2A00-2F9Z	Disease	Simotinib	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D0S9FU
PUBCHEM:53386314	Compound	ICD-11:5A11	Disease	Canagliflozin/metformin	Type-2 diabetes	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:5A11	D0S8XP
PUBCHEM:90871060	Compound	ICD-11:CA22	Disease	RG-7103	Chronic obstructive pulmonary disease	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:CA22	D0S7UQ
PUBCHEM:64972	Compound	ICD-11:1B10-1B21	Disease	CALANOLIDE A	Mycobacterium infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1B10-1B21	D0S6KA
PUBCHEM:3025986	Compound	ICD-11:2A00-2F9Z	Disease	SNS-032	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D0S5RC
PUBCHEM:25114442	Compound	ICD-11:GA10	Disease	PF-4418948	Endometriosis	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:GA10	D0S5EF
PUBCHEM:18750	Compound	ICD-11:GC08	Disease	C-1205	Urinary tract infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:GC08	D0S4PN
PUBCHEM:86278331	Compound	ICD-11:FA25	Disease	Pegadricase	Gout	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:FA25	D0S3BF
PUBCHEM:10057607	Compound	ICD-11:BA00-BA04	Disease	Iptakalim	Hypertension	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:BA00-BA04	D0S1BN
PUBCHEM:114999	Compound	ICD-11:2C90.0	Disease	Biomed 101	Kidney cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2C90.0	D0S0WN
PUBCHEM:114999	Compound	ICD-11:DD72	Disease	Biomed 101	Inflammatory bowel disease	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:DD72	D0S0WN
PUBCHEM:114999	Compound	ICD-11:2C90	Disease	Biomed 101	Renal cell carcinoma	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2C90	D0S0WN
PUBCHEM:60848	Compound	ICD-11:1C62	Disease	ATEVIRDINE	Human immunodeficiency virus infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1C62	D0S0OI
PUBCHEM:90415637	Compound	ICD-11:2A00-2F9Z	Disease	IDH305	Advanced malignancy	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D0RZ9V
PUBCHEM:130587	Compound	ICD-11:DB61-GB90	Disease	G-619	Thrombosis	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:DB61-GB90	D0RU7T
PUBCHEM:9865223	Compound	ICD-11:MG30-MG3Z	Disease	BRL-52656	Pain	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:MG30-MG3Z	D0RN6V
PUBCHEM:11545920	Compound	ICD-11:2A00	Disease	KX2-361	Brain cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00	D0RE4L
PUBCHEM:11545920	Compound	ICD-11:2A00.0	Disease	KX2-361	Glioblastoma multiforme	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00.0	D0RE4L
PUBCHEM:64971	Compound	ICD-11:2C30	Disease	BETULINIC ACID	Melanoma	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2C30	D0R9YR
PUBCHEM:11604525	Compound	ICD-11:BA00-BE2Z	Disease	Temanogrel	Cardiovascular disease	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:BA00-BE2Z	D0R9KG
PUBCHEM:44462758	Compound	ICD-11:2A82.0	Disease	PRT-062607	Chronic lymphocytic leukaemia	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A82.0	D0R9IU
PUBCHEM:68888	Compound	ICD-11:6A70-6A7Z	Disease	Pivagabine	Depression	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:6A70-6A7Z	D0R8PE
PUBCHEM:68888	Compound	ICD-11:6B00-6B0Z	Disease	Pivagabine	Anxiety disorder	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:6B00-6B0Z	D0R8PE
PUBCHEM:15951941	Compound	ICD-11:6A20	Disease	DCCCyB	Schizophrenia	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:6A20	D0R8HY
PUBCHEM:208688	Compound	ICD-11:3B10.0	Disease	CB-813	Hemophilia	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:3B10.0	D0R4YQ
PUBCHEM:16734800	Compound	ICD-11:BD40	Disease	LXR 623	Arteriosclerosis	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:BD40	D0R4EN
PUBCHEM:9870599	Compound	ICD-11:1F40-1F45	Disease	CDRI-97/78	Malaria	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1F40-1F45	D0R3XI
PUBCHEM:42642654	Compound	ICD-11:2A00-2F9Z	Disease	GDC-0623	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D0R3VK
PUBCHEM:25070031	Compound	ICD-11:6D71	Disease	Irdabisant	Cognitive impairment	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:6D71	D0R2OU
PUBCHEM:148177	Compound	ICD-11:2A00-2F9Z	Disease	Perifosine	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D0R1VU
PUBCHEM:91668194	Compound	ICD-11:2A00-2F9Z	Disease	PF-06747775	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D0R0LB
PUBCHEM:122702529	Compound	ICD-11:BD10-BD13	Disease	AMG 986	Heart failure	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:BD10-BD13	D0QX9K
PUBCHEM:44519123	Compound	ICD-11:2A00-2F9Z	Disease	CBLC137	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D0Q9RP
PUBCHEM:44519123	Compound	ICD-11:2B33.Y	Disease	CBLC137	Haematological malignancy	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2B33.Y	D0Q9RP
PUBCHEM:67029278	Compound	ICD-11:MG30-MG3Z	Disease	Tedalinab	Pain	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:MG30-MG3Z	D0Q8WG
PUBCHEM:16007391	Compound	ICD-11:2A00-2F9Z	Disease	AZD-1152-HQPA	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D0Q7RE
PUBCHEM:53359	Compound	ICD-11:6A20	Disease	SSR-125047	Schizophrenia	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:6A20	D0Q7QY
PUBCHEM:53359	Compound	ICD-11:9B10.21	Disease	SSR-125047	Diabetic cataract	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:9B10.21	D0Q7QY
PUBCHEM:53240420	Compound	ICD-11:2A00-2F9Z	Disease	CGM097	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D0Q7AG
PUBCHEM:11619057	Compound	ICD-11:CA07	Disease	WCK-1152	Respiratory tract inflammation	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:CA07	D0Q6GD
PUBCHEM:216454	Compound	ICD-11:2A80-2A86	Disease	L-778123	Lymphoma	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A80-2A86	D0Q5VW
PUBCHEM:439035	Compound	ICD-11:2B72	Disease	XR-5944	Gastric adenocarcinoma	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2B72	D0Q5TH
PUBCHEM:23634407	Compound	ICD-11:2B33.Y	Disease	EMD-534085	Haematological malignancy	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2B33.Y	D0Q5QC
PUBCHEM:44187367	Compound	ICD-11:2A00-2F9Z	Disease	TAK-441	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D0Q4JM
PUBCHEM:71727581	Compound	ICD-11:2A00-2F9Z	Disease	GDC-0994	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D0Q4IX
PUBCHEM:2724368	Compound	ICD-11:DD72	Disease	4-aminosalicylate sodium	Inflammatory bowel disease	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:DD72	D0Q3QS
PUBCHEM:11638228	Compound	ICD-11:2A00-2F9Z	Disease	Fluorapacin	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D0Q0KX
PUBCHEM:16755143	Compound	ICD-11:8A40	Disease	ASP-4058	Multiple sclerosis	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:8A40	D0Q0JI
PUBCHEM:60203	Compound	ICD-11:2A00-2F9Z	Disease	PENCLOMEDINE	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D0PR6H
PUBCHEM:9846574	Compound	ICD-11:CA23	Disease	SB-436811	Asthma	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:CA23	D0PQ8T
PUBCHEM:9869877	Compound	ICD-11:BC9Z	Disease	Cilobradine	Cardiac arrhythmias	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:BC9Z	D0PO0B
PUBCHEM:11152667	Compound	ICD-11:2A00-2F9Z	Disease	AZD7762	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D0PM7Q
PUBCHEM:24983461	Compound	ICD-11:2A00-2F9Z	Disease	CYC065	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D0PL7P
PUBCHEM:24983461	Compound	ICD-11:2A80-2A86	Disease	CYC065	Lymphoma	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A80-2A86	D0PL7P
PUBCHEM:16184172	Compound	ICD-11:1A00-1C4Z	Disease	Lotilibcin	Bacterial infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1A00-1C4Z	D0PK3W
PUBCHEM:118693659	Compound	ICD-11:2A00-2F9Z	Disease	AZD5153	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D0PH9I
PUBCHEM:11686429	Compound	ICD-11:GA34.3	Disease	SRX-251	Dysmenorrhea	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:GA34.3	D0PB0D
PUBCHEM:9805635	Compound	ICD-11:FA20	Disease	AVP-13358	Rhinitis	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:FA20	D0P9YP
PUBCHEM:128387	Compound	ICD-11:BA00-BA04	Disease	YM-16151-4	Hypertension	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:BA00-BA04	D0P9KA
PUBCHEM:56945146	Compound	ICD-11:8C0Z	Disease	AZD-3161	Peripheral neuropathy	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:8C0Z	D0P5CM
PUBCHEM:91654792	Compound	ICD-11:2A00-2F9Z	Disease	Oratecan	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D0P5AA
PUBCHEM:65973	Compound	ICD-11:NE84	Disease	SAFIRONIL	Transplant rejection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:NE84	D0P2BD
PUBCHEM:59745	Compound	ICD-11:1A33	Disease	LETRAZURIL	Isosporiasis	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1A33	D0P1JA
PUBCHEM:46191454	Compound	ICD-11:2A00-2F9Z	Disease	PHA-793887	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D0P1CV
PUBCHEM:56842206	Compound	ICD-11:CB03.4	Disease	GC-1008	Idiopathic pulmonary fibrosis	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:CB03.4	D0P0TA
PUBCHEM:56842206	Compound	ICD-11:CB27	Disease	GC-1008	Pleural disease	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:CB27	D0P0TA
PUBCHEM:11973780	Compound	ICD-11:6D80-6D86	Disease	MK-3134	Dementia	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:6D80-6D86	D0OW9L
PUBCHEM:101123241	Compound	ICD-11:FA20	Disease	NCX-1015	Rheumatoid arthritis	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:FA20	D0OS8C
PUBCHEM:24995524	Compound	ICD-11:2A00-2F9Z	Disease	SNS-314	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D0OA5G
PUBCHEM:11691484	Compound	ICD-11:5A11	Disease	APD-597	Type-2 diabetes	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:5A11	D0O9XN
PUBCHEM:5275766	Compound	ICD-11:1C62	Disease	Tak-220	Human immunodeficiency virus-1 infection	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:1C62	D0O9UC
PUBCHEM:11151778	Compound	ICD-11:2A00-2F9Z	Disease	ME-143	Solid tumour/cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2A00-2F9Z	D0O9LN
PUBCHEM:53241828	Compound	ICD-11:8A20	Disease	RG7129	Alzheimer disease	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:8A20	D0O8UB
PUBCHEM:9803446	Compound	ICD-11:CA22	Disease	Ronomilast	Chronic obstructive pulmonary disease	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:CA22	D0O8JW
PUBCHEM:9917968	Compound	ICD-11:2C60-2C65	Disease	Trodusquemine	Breast cancer	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:2C60-2C65	D0O3QW
PUBCHEM:9917968	Compound	ICD-11:5B81	Disease	Trodusquemine	Obesity	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:5B81	D0O3QW
PUBCHEM:16005981	Compound	ICD-11:4A01.2	Disease	AVL-3288	Immune dysregulation	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:4A01.2	D0O3OI
PUBCHEM:16005981	Compound	ICD-11:6D71	Disease	AVL-3288	Cognitive impairment	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:6D71	D0O3OI
PUBCHEM:16005981	Compound	ICD-11:LD2A.4	Disease	AVL-3288	Complete androgen insensitivity syndrome	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:LD2A.4	D0O3OI
PUBCHEM:25006684	Compound	ICD-11:5A2Y	Disease	AZD8329	Diabetic complication	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:5A2Y	D0O1ZI
PUBCHEM:25006684	Compound	ICD-11:5B81	Disease	AZD8329	Obesity	DRUGBANK::treats::Compound:Disease	TTD	ICD-11:5B81	D0O1ZI
