source_name	source_type	source_id	target_name	target_type	target_id	relation_type	resource	pmid
JUND	Gene	ENTREZ:3727	systemic sclerosis	Disease	MONDO:0005100	GNBR::G::Gene:Disease	FIBROAD	21515915.0
JUND	Gene	ENTREZ:3727	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::D::Gene:Disease	FIBROAD	16129800.0
JUND	Gene	ENTREZ:3727	renal fibrosis	Disease	MONDO:0000494	GNBR::D::Gene:Disease	FIBROAD	12975469.0
KLF2	Gene	ENTREZ:10365	fibrotic liver disease	Disease	MONDO:0100430	GNBR::D::Gene:Disease	FIBROAD	25500203.0
KLF2	Gene	ENTREZ:10365	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::D::Gene:Disease	FIBROAD	33408770.0
KLF2	Gene	ENTREZ:10365	fibrotic liver disease	Disease	MONDO:0100430	GNBR::D::Gene:Disease	FIBROAD	22989565.0
LGALS3	Gene	ENTREZ:3958	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::G::Gene:Disease	FIBROAD	30612490.0
LGALS3	Gene	ENTREZ:3958	pulmonary fibrosis	Disease	MONDO:0002771	GNBR::G::Gene:Disease	FIBROAD	22095546.0
LGALS3	Gene	ENTREZ:3958	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::G::Gene:Disease	FIBROAD	26238446.0
LGALS3	Gene	ENTREZ:3958	fibrotic liver disease	Disease	MONDO:0100430	GNBR::G::Gene:Disease	FIBROAD	16549783.0
LGALS3	Gene	ENTREZ:3958	fibrotic liver disease	Disease	MONDO:0100430	GNBR::G::Gene:Disease	FIBROAD	21145823.0
LOX	Gene	ENTREZ:4015	fibrotic liver disease	Disease	MONDO:0100430	GNBR::G::Gene:Disease	FIBROAD	32176358.0
LOXL1	Gene	ENTREZ:4016	fibrotic liver disease	Disease	MONDO:0100430	GNBR::G::Gene:Disease	FIBROAD	32176358.0
LOXL2	Gene	ENTREZ:4017	fibrotic liver disease	Disease	MONDO:0100430	GNBR::G::Gene:Disease	FIBROAD	32176358.0
LOX	Gene	ENTREZ:4015	primary myelofibrosis	Disease	MONDO:0009692	GNBR::G::Gene:Disease	FIBROAD	22767499.0
LOX	Gene	ENTREZ:4015	Fibrosis	Disease	MESH:D005355	GNBR::G::Gene:Disease	FIBROAD	23345161.0
LOX	Gene	ENTREZ:4015	Fibrosis	Disease	MESH:D005355	GNBR::G::Gene:Disease	FIBROAD	29672662.0
LOXL1	Gene	ENTREZ:4016	pulmonary fibrosis	Disease	MONDO:0002771	GNBR::G::Gene:Disease	FIBROAD	29115860.0
LOXL1	Gene	ENTREZ:4016	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::G::Gene:Disease	FIBROAD	33176449.0
LOXL1	Gene	ENTREZ:4016	fibrotic liver disease	Disease	MONDO:0100430	GNBR::G::Gene:Disease	FIBROAD	29366776.0
LOXL2	Gene	ENTREZ:4017	fibrotic liver disease	Disease	MONDO:0100430	GNBR::G::Gene:Disease	FIBROAD	28073888.0
LOXL2	Gene	ENTREZ:4017	fibrotic liver disease	Disease	MONDO:0100430	GNBR::G::Gene:Disease	FIBROAD	20818376.0
LOXL2	Gene	ENTREZ:4017	renal fibrosis	Disease	MONDO:0000494	GNBR::G::Gene:Disease	FIBROAD	29759420.0
LTBP1	Gene	ENTREZ:4052	fibrotic liver disease	Disease	MONDO:0100430	GNBR::G::Gene:Disease	FIBROAD	30611717.0
LTBP1	Gene	ENTREZ:4052	fibrotic liver disease	Disease	MONDO:0100430	GNBR::G::Gene:Disease	FIBROAD	9620332.0
LTBP1	Gene	ENTREZ:4052	renal fibrosis	Disease	MONDO:0000494	GNBR::G::Gene:Disease	FIBROAD	9607192.0
LTBP2	Gene	ENTREZ:4053	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::G::Gene:Disease	FIBROAD	31512380.0
LTBP2	Gene	ENTREZ:4053	Fibrosis	Disease	MESH:D005355	GNBR::G::Gene:Disease	FIBROAD	28991210.0
LTBP2	Gene	ENTREZ:4053	Fibrosis	Disease	MESH:D005355	GNBR::G::Gene:Disease	FIBROAD	32826876.0
MAP3K5	Gene	ENTREZ:4217	fibrotic liver disease	Disease	MONDO:0100430	GNBR::G::Gene:Disease	FIBROAD	31541591.0
MAP3K5	Gene	ENTREZ:4217	fibrotic liver disease	Disease	MONDO:0100430	GNBR::D::Gene:Disease	FIBROAD	31595673.0
MAP3K5	Gene	ENTREZ:4217	renal fibrosis	Disease	MONDO:0000494	GNBR::G::Gene:Disease	FIBROAD	30024858.0
MAP3K5	Gene	ENTREZ:4217	fibrotic liver disease	Disease	MONDO:0100430	GNBR::G::Gene:Disease	FIBROAD	28892558.0
MAP3K7	Gene	ENTREZ:6885	fibrotic liver disease	Disease	MONDO:0100430	GNBR::G::Gene:Disease	FIBROAD	33768585.0
MAP3K7	Gene	ENTREZ:6885	fibrotic liver disease	Disease	MONDO:0100430	GNBR::D::Gene:Disease	FIBROAD	32513687.0
MAP3K7	Gene	ENTREZ:6885	Fibrosis	Disease	MESH:D005355	GNBR::G::Gene:Disease	FIBROAD	33236534.0
MAP3K7	Gene	ENTREZ:6885	fibrotic liver disease	Disease	MONDO:0100430	GNBR::D::Gene:Disease	FIBROAD	20080763.0
MAPK1	Gene	ENTREZ:5594	fibrotic liver disease	Disease	MONDO:0100430	GNBR::D::Gene:Disease	FIBROAD	30266653.0
MAPK3	Gene	ENTREZ:5595	fibrotic liver disease	Disease	MONDO:0100430	GNBR::D::Gene:Disease	FIBROAD	30266653.0
MAPK1	Gene	ENTREZ:5594	renal fibrosis	Disease	MONDO:0000494	GNBR::G::Gene:Disease	FIBROAD	18449171.0
MAPK3	Gene	ENTREZ:5595	renal fibrosis	Disease	MONDO:0000494	GNBR::G::Gene:Disease	FIBROAD	18449171.0
MAPK1	Gene	ENTREZ:5594	Fibrosis	Disease	MESH:D005355	GNBR::G::Gene:Disease	FIBROAD	16327498.0
MAPK3	Gene	ENTREZ:5595	Fibrosis	Disease	MESH:D005355	GNBR::G::Gene:Disease	FIBROAD	16327498.0
MAPK1	Gene	ENTREZ:5594	renal fibrosis	Disease	MONDO:0000494	GNBR::G::Gene:Disease	FIBROAD	16087786.0
MAPK1	Gene	ENTREZ:5594	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::G::Gene:Disease	FIBROAD	27298141.0
MAPK3	Gene	ENTREZ:5595	fibrotic liver disease	Disease	MONDO:0100430	GNBR::G::Gene:Disease	FIBROAD	19787807.0
MAPK3	Gene	ENTREZ:5595	renal fibrosis	Disease	MONDO:0000494	GNBR::G::Gene:Disease	FIBROAD	30530834.0
MAPK8	Gene	ENTREZ:5599	fibrotic liver disease	Disease	MONDO:0100430	GNBR::D::Gene:Disease	FIBROAD	26708719.0
MAPK9	Gene	ENTREZ:5601	fibrotic liver disease	Disease	MONDO:0100430	GNBR::D::Gene:Disease	FIBROAD	26708719.0
MAPK8	Gene	ENTREZ:5599	renal fibrosis	Disease	MONDO:0000494	GNBR::G::Gene:Disease	FIBROAD	17202416.0
MAPK8	Gene	ENTREZ:5599	fibrotic liver disease	Disease	MONDO:0100430	GNBR::G::Gene:Disease	FIBROAD	19549522.0
MAPK8	Gene	ENTREZ:5599	pulmonary fibrosis	Disease	MONDO:0002771	GNBR::G::Gene:Disease	FIBROAD	11208641.0
MAPK8	Gene	ENTREZ:5599	fibrotic liver disease	Disease	MONDO:0100430	GNBR::G::Gene:Disease	FIBROAD	24037431.0
MAPK9	Gene	ENTREZ:5601	fibrotic liver disease	Disease	MONDO:0100430	GNBR::D::Gene:Disease	FIBROAD	19782079.0
MAPK9	Gene	ENTREZ:5601	atherosclerosis	Disease	MONDO:0005311	GNBR::G::Gene:Disease	FIBROAD	30622669.0
MAPK9	Gene	ENTREZ:5601	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::G::Gene:Disease	FIBROAD	30320490.0
MFGE8	Gene	ENTREZ:4240	fibrotic liver disease	Disease	MONDO:0100430	GNBR::D::Gene:Disease	FIBROAD	27956229.0
MFGE8	Gene	ENTREZ:4240	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::D::Gene:Disease	FIBROAD	28827473.0
MFGE8	Gene	ENTREZ:4240	pulmonary fibrosis	Disease	MONDO:0002771	GNBR::D::Gene:Disease	FIBROAD	19884654.0
MFGE8	Gene	ENTREZ:4240	keloid	Disease	MONDO:0005348	GNBR::D::Gene:Disease	FIBROAD	30175895.0
MMP1	Gene	ENTREZ:4312	Fibrosis	Disease	MESH:D005355	GNBR::D::Gene:Disease	FIBROAD	18440885.0
MMP1	Gene	ENTREZ:4312	fibrotic liver disease	Disease	MONDO:0100430	GNBR::D::Gene:Disease	FIBROAD	33737203.0
MMP1	Gene	ENTREZ:4312	Fibrosis	Disease	MESH:D005355	GNBR::D::Gene:Disease	FIBROAD	25770908.0
MMP13	Gene	ENTREZ:4322	Fibrosis	Disease	MESH:D005355	GNBR::D::Gene:Disease	FIBROAD	25770908.0
MMP13	Gene	ENTREZ:4322	fibrotic liver disease	Disease	MONDO:0100430	GNBR::D::Gene:Disease	FIBROAD	21139571.0
MMP13	Gene	ENTREZ:4322	pulmonary fibrosis	Disease	MONDO:0002771	GNBR::D::Gene:Disease	FIBROAD	30785343.0
MMP14	Gene	ENTREZ:4323	fibrotic liver disease	Disease	MONDO:0100430	GNBR::D::Gene:Disease	FIBROAD	29454902.0
MMP14	Gene	ENTREZ:4323	keloid	Disease	MONDO:0005348	GNBR::D::Gene:Disease	FIBROAD	27066886.0
MMP14	Gene	ENTREZ:4323	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::G::Gene:Disease	FIBROAD	33063665.0
MMP14	Gene	ENTREZ:4323	renal fibrosis	Disease	MONDO:0000494	GNBR::D::Gene:Disease	FIBROAD	24136919.0
MMP2	Gene	ENTREZ:4313	atherosclerosis	Disease	MONDO:0005311	GNBR::G::Gene:Disease	FIBROAD	26343345.0
MMP2	Gene	ENTREZ:4313	Fibrosis	Disease	MESH:D005355	GNBR::G::Gene:Disease	FIBROAD	22618590.0
MMP2	Gene	ENTREZ:4313	fibrotic liver disease	Disease	MONDO:0100430	GNBR::G::Gene:Disease	FIBROAD	10421655.0
MMP3	Gene	ENTREZ:4314	atherosclerosis	Disease	MONDO:0005311	GNBR::G::Gene:Disease	FIBROAD	21480623.0
MMP3	Gene	ENTREZ:4314	pulmonary fibrosis	Disease	MONDO:0002771	GNBR::G::Gene:Disease	FIBROAD	18403326.0
MMP3	Gene	ENTREZ:4314	pulmonary fibrosis	Disease	MONDO:0002771	GNBR::G::Gene:Disease	FIBROAD	21871427.0
MMP3	Gene	ENTREZ:4314	Fibrosis	Disease	MESH:D005355	GNBR::J::Gene:Disease	FIBROAD	33319933.0
MMP7	Gene	ENTREZ:4316	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::G::Gene:Disease	FIBROAD	21079048.0
MMP7	Gene	ENTREZ:4316	renal fibrosis	Disease	MONDO:0000494	GNBR::G::Gene:Disease	FIBROAD	28239354.0
MMP7	Gene	ENTREZ:4316	pulmonary fibrosis	Disease	MONDO:0002771	GNBR::G::Gene:Disease	FIBROAD	32053892.0
MMP7	Gene	ENTREZ:4316	renal fibrosis	Disease	MONDO:0000494	GNBR::G::Gene:Disease	FIBROAD	32270301.0
MMP8	Gene	ENTREZ:4317	fibrotic liver disease	Disease	MONDO:0100430	GNBR::D::Gene:Disease	FIBROAD	15057760.0
MMP8	Gene	ENTREZ:4317	pulmonary fibrosis	Disease	MONDO:0002771	GNBR::G::Gene:Disease	FIBROAD	20622038.0
MMP8	Gene	ENTREZ:4317	fibrotic liver disease	Disease	MONDO:0100430	GNBR::D::Gene:Disease	FIBROAD	11097484.0
MMP9	Gene	ENTREZ:4318	pulmonary fibrosis	Disease	MONDO:0002771	GNBR::G::Gene:Disease	FIBROAD	30653976.0
MMP9	Gene	ENTREZ:4318	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::G::Gene:Disease	FIBROAD	33064567.0
MMP9	Gene	ENTREZ:4318	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::D::Gene:Disease	FIBROAD	18332263.0
MYC	Gene	ENTREZ:4609	renal fibrosis	Disease	MONDO:0000494	GNBR::G::Gene:Disease	FIBROAD	29739813.0
MYC	Gene	ENTREZ:4609	renal fibrosis	Disease	MONDO:0000494	GNBR::G::Gene:Disease	FIBROAD	28483378.0
MYC	Gene	ENTREZ:4609	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::G::Gene:Disease	FIBROAD	25619689.0
MYC	Gene	ENTREZ:4609	fibrotic liver disease	Disease	MONDO:0100430	GNBR::G::Gene:Disease	FIBROAD	26576483.0
MYD88	Gene	ENTREZ:4615	Fibrosis	Disease	MESH:D005355	GNBR::G::Gene:Disease	FIBROAD	32020030.0
MYD88	Gene	ENTREZ:4615	renal fibrosis	Disease	MONDO:0000494	GNBR::G::Gene:Disease	FIBROAD	27869651.0
MYD88	Gene	ENTREZ:4615	pulmonary fibrosis	Disease	MONDO:0002771	GNBR::G::Gene:Disease	FIBROAD	17992263.0
MYD88	Gene	ENTREZ:4615	fibrotic liver disease	Disease	MONDO:0100430	GNBR::G::Gene:Disease	FIBROAD	25711908.0
NEDD9	Gene	ENTREZ:4739	atherosclerosis	Disease	MONDO:0005311	GNBR::G::Gene:Disease	FIBROAD	29899023.0
NEDD9	Gene	ENTREZ:4739	pulmonary fibrosis	Disease	MONDO:0002771	GNBR::G::Gene:Disease	FIBROAD	32603782.0
NFKB1	Gene	ENTREZ:4790	fibrotic liver disease	Disease	MONDO:0100430	GNBR::D::Gene:Disease	FIBROAD	25879839.0
NFKB1	Gene	ENTREZ:4790	keloid	Disease	MONDO:0005348	GNBR::D::Gene:Disease	FIBROAD	23562440.0
NFKB1	Gene	ENTREZ:4790	Fibrosis	Disease	MESH:D005355	GNBR::D::Gene:Disease	FIBROAD	29259025.0
NOTCH1	Gene	ENTREZ:4851	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::D::Gene:Disease	FIBROAD	23989801.0
NOTCH1	Gene	ENTREZ:4851	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::D::Gene:Disease	FIBROAD	19064701.0
NOTCH1	Gene	ENTREZ:4851	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::D::Gene:Disease	FIBROAD	27387769.0
NOTCH1	Gene	ENTREZ:4851	pulmonary fibrosis	Disease	MONDO:0002771	GNBR::G::Gene:Disease	FIBROAD	26358219.0
NOTCH1	Gene	ENTREZ:4851	fibrotic liver disease	Disease	MONDO:0100430	GNBR::G::Gene:Disease	FIBROAD	31189722.0
NOX1	Gene	ENTREZ:27035	fibrotic liver disease	Disease	MONDO:0100430	GNBR::G::Gene:Disease	FIBROAD	21384410.0
CYBB	Gene	ENTREZ:1536	fibrotic liver disease	Disease	MONDO:0100430	GNBR::G::Gene:Disease	FIBROAD	21384410.0
NOX1	Gene	ENTREZ:27035	fibrotic liver disease	Disease	MONDO:0100430	GNBR::G::Gene:Disease	FIBROAD	21618578.0
NOX1	Gene	ENTREZ:27035	fibrotic liver disease	Disease	MONDO:0100430	GNBR::G::Gene:Disease	FIBROAD	33485364.0
NOX1	Gene	ENTREZ:27035	fibrotic liver disease	Disease	MONDO:0100430	GNBR::G::Gene:Disease	FIBROAD	22618020.0
CYBB	Gene	ENTREZ:1536	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::G::Gene:Disease	FIBROAD	24681145.0
CYBB	Gene	ENTREZ:1536	fibrotic liver disease	Disease	MONDO:0100430	GNBR::G::Gene:Disease	FIBROAD	31950520.0
CYBB	Gene	ENTREZ:1536	renal fibrosis	Disease	MONDO:0000494	GNBR::G::Gene:Disease	FIBROAD	26104383.0
NOX4	Gene	ENTREZ:50507	fibrotic liver disease	Disease	MONDO:0100430	GNBR::G::Gene:Disease	FIBROAD	22618020.0
NOX4	Gene	ENTREZ:50507	atherosclerosis	Disease	MONDO:0005311	GNBR::G::Gene:Disease	FIBROAD	31419754.0
NOX4	Gene	ENTREZ:50507	pulmonary fibrosis	Disease	MONDO:0002771	GNBR::G::Gene:Disease	FIBROAD	24718857.0
NOX4	Gene	ENTREZ:50507	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::G::Gene:Disease	FIBROAD	20185797.0
OSM	Gene	ENTREZ:5008	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::D::Gene:Disease	FIBROAD	31249305.0
OSM	Gene	ENTREZ:5008	fibrotic liver disease	Disease	MONDO:0100430	GNBR::G::Gene:Disease	FIBROAD	28779552.0
OSM	Gene	ENTREZ:5008	renal fibrosis	Disease	MONDO:0000494	GNBR::G::Gene:Disease	FIBROAD	14694154.0
OSM	Gene	ENTREZ:5008	Fibrosis	Disease	MESH:D005355	GNBR::G::Gene:Disease	FIBROAD	18765531.0
PDCD1	Gene	ENTREZ:5133	pulmonary fibrosis	Disease	MONDO:0002771	GNBR::G::Gene:Disease	FIBROAD	30257954.0
PDCD1	Gene	ENTREZ:5133	pulmonary fibrosis	Disease	MONDO:0002771	GNBR::D::Gene:Disease	FIBROAD	31201259.0
PDCD1	Gene	ENTREZ:5133	pulmonary fibrosis	Disease	MONDO:0002771	GNBR::D::Gene:Disease	FIBROAD	29220578.0
PDGFA	Gene	ENTREZ:5154	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::G::Gene:Disease	FIBROAD	20038802.0
PDGFA	Gene	ENTREZ:5154	Fibrosis	Disease	MESH:D005355	GNBR::G::Gene:Disease	FIBROAD	9354795.0
PDGFA	Gene	ENTREZ:5154	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::G::Gene:Disease	FIBROAD	19213942.0
PDGFC	Gene	ENTREZ:56034	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::G::Gene:Disease	FIBROAD	19213942.0
PDGFD	Gene	ENTREZ:80310	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::G::Gene:Disease	FIBROAD	19213942.0
PDGFB	Gene	ENTREZ:5155	fibrotic liver disease	Disease	MONDO:0100430	GNBR::G::Gene:Disease	FIBROAD	17397961.0
PDGFD	Gene	ENTREZ:80310	fibrotic liver disease	Disease	MONDO:0100430	GNBR::G::Gene:Disease	FIBROAD	17397961.0
PDGFB	Gene	ENTREZ:5155	renal fibrosis	Disease	MONDO:0000494	GNBR::G::Gene:Disease	FIBROAD	18077793.0
PDGFC	Gene	ENTREZ:56034	renal fibrosis	Disease	MONDO:0000494	GNBR::G::Gene:Disease	FIBROAD	18077793.0
PDGFD	Gene	ENTREZ:80310	renal fibrosis	Disease	MONDO:0000494	GNBR::G::Gene:Disease	FIBROAD	18077793.0
PDGFB	Gene	ENTREZ:5155	renal fibrosis	Disease	MONDO:0000494	GNBR::G::Gene:Disease	FIBROAD	26312152.0
PDGFD	Gene	ENTREZ:80310	renal fibrosis	Disease	MONDO:0000494	GNBR::G::Gene:Disease	FIBROAD	26312152.0
PDGFC	Gene	ENTREZ:56034	renal fibrosis	Disease	MONDO:0000494	GNBR::G::Gene:Disease	FIBROAD	26312152.0
PDGFRA	Gene	ENTREZ:5156	renal fibrosis	Disease	MONDO:0000494	GNBR::G::Gene:Disease	FIBROAD	26312152.0
PDGFRB	Gene	ENTREZ:5159	renal fibrosis	Disease	MONDO:0000494	GNBR::G::Gene:Disease	FIBROAD	26312152.0
PDGFRA	Gene	ENTREZ:5156	Fibrosis	Disease	MESH:D005355	GNBR::G::Gene:Disease	FIBROAD	32229310.0
PDGFRA	Gene	ENTREZ:5156	Fibrosis	Disease	MESH:D005355	GNBR::G::Gene:Disease	FIBROAD	31768046.0
PDGFRB	Gene	ENTREZ:5159	Fibrosis	Disease	MESH:D005355	GNBR::G::Gene:Disease	FIBROAD	32229310.0
PDGFRB	Gene	ENTREZ:5159	fibrotic liver disease	Disease	MONDO:0100430	GNBR::G::Gene:Disease	FIBROAD	30024280.0
PF4	Gene	ENTREZ:5196	fibrotic liver disease	Disease	MONDO:0100430	GNBR::G::Gene:Disease	FIBROAD	24890045.0
PF4	Gene	ENTREZ:5196	primary myelofibrosis	Disease	MONDO:0009692	GNBR::G::Gene:Disease	FIBROAD	32726410.0
PF4	Gene	ENTREZ:5196	systemic sclerosis	Disease	MONDO:0005100	GNBR::G::Gene:Disease	FIBROAD	32284212.0
PF4	Gene	ENTREZ:5196	fibrotic liver disease	Disease	MONDO:0100430	GNBR::G::Gene:Disease	FIBROAD	20162727.0
PIN1	Gene	ENTREZ:5300	pulmonary fibrosis	Disease	MONDO:0002771	GNBR::G::Gene:Disease	FIBROAD	18188456.0
PIN1	Gene	ENTREZ:5300	fibrotic liver disease	Disease	MONDO:0100430	GNBR::G::Gene:Disease	FIBROAD	24530597.0
PIN1	Gene	ENTREZ:5300	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::G::Gene:Disease	FIBROAD	30246389.0
PIN1	Gene	ENTREZ:5300	pulmonary fibrosis	Disease	MONDO:0002771	GNBR::G::Gene:Disease	FIBROAD	22613712.0
PLAT	Gene	ENTREZ:5327	renal fibrosis	Disease	MONDO:0000494	GNBR::G::Gene:Disease	FIBROAD	18199803.0
PLAT	Gene	ENTREZ:5327	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::D::Gene:Disease	FIBROAD	30016078.0
PLAT	Gene	ENTREZ:5327	renal fibrosis	Disease	MONDO:0000494	GNBR::G::Gene:Disease	FIBROAD	18037995.0
PLAT	Gene	ENTREZ:5327	renal fibrosis	Disease	MONDO:0000494	GNBR::G::Gene:Disease	FIBROAD	12438450.0
PLAU	Gene	ENTREZ:5328	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::G::Gene:Disease	FIBROAD	16880329.0
PLAU	Gene	ENTREZ:5328	fibrotic liver disease	Disease	MONDO:0100430	GNBR::D::Gene:Disease	FIBROAD	14741775.0
PLAU	Gene	ENTREZ:5328	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::G::Gene:Disease	FIBROAD	22013113.0
PLAUR	Gene	ENTREZ:5329	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::G::Gene:Disease	FIBROAD	22013113.0
PLAUR	Gene	ENTREZ:5329	keloid	Disease	MONDO:0005348	GNBR::D::Gene:Disease	FIBROAD	23852693.0
PLAUR	Gene	ENTREZ:5329	Fibrosis	Disease	MESH:D005355	GNBR::G::Gene:Disease	FIBROAD	18997817.0
PLAUR	Gene	ENTREZ:5329	pulmonary fibrosis	Disease	MONDO:0002771	GNBR::G::Gene:Disease	FIBROAD	23806081.0
PLG	Gene	ENTREZ:5340	chronic pancreatitis	Disease	MONDO:0005003	GNBR::D::Gene:Disease	FIBROAD	16952557.0
PLG	Gene	ENTREZ:5340	renal fibrosis	Disease	MONDO:0000494	GNBR::G::Gene:Disease	FIBROAD	17267741.0
PPARG	Gene	ENTREZ:5468	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::D::Gene:Disease	FIBROAD	28330809.0
PPARG	Gene	ENTREZ:5468	renal fibrosis	Disease	MONDO:0000494	GNBR::D::Gene:Disease	FIBROAD	30032428.0
PPARG	Gene	ENTREZ:5468	cystic fibrosis	Disease	MONDO:0009061	GNBR::D::Gene:Disease	FIBROAD	20154695.0
PPARG	Gene	ENTREZ:5468	fibrotic liver disease	Disease	MONDO:0100430	GNBR::D::Gene:Disease	FIBROAD	14512888.0
PROC	Gene	ENTREZ:5624	Fibrosis	Disease	MESH:D005355	GNBR::D::Gene:Disease	FIBROAD	15118539.0
PROC	Gene	ENTREZ:5624	pulmonary fibrosis	Disease	MONDO:0002771	GNBR::D::Gene:Disease	FIBROAD	15118528.0
PROC	Gene	ENTREZ:5624	pulmonary fibrosis	Disease	MONDO:0002771	GNBR::D::Gene:Disease	FIBROAD	12738599.0
PROC	Gene	ENTREZ:5624	pulmonary fibrosis	Disease	MONDO:0002771	GNBR::D::Gene:Disease	FIBROAD	11401891.0
SDC1	Gene	ENTREZ:6382	fibrotic liver disease	Disease	MONDO:0100430	GNBR::D::Gene:Disease	FIBROAD	29454902.0
SDC1	Gene	ENTREZ:6382	renal fibrosis	Disease	MONDO:0000494	GNBR::D::Gene:Disease	FIBROAD	22237752.0
SDC1	Gene	ENTREZ:6382	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::G::Gene:Disease	FIBROAD	20048198.0
SDC1	Gene	ENTREZ:6382	pulmonary fibrosis	Disease	MONDO:0002771	GNBR::G::Gene:Disease	FIBROAD	31393853.0
SERPINA1	Gene	ENTREZ:5265	fibrotic liver disease	Disease	MONDO:0100430	GNBR::D::Gene:Disease	FIBROAD	30068662.0
SERPINA1	Gene	ENTREZ:5265	fibrotic liver disease	Disease	MONDO:0100430	GNBR::D::Gene:Disease	FIBROAD	29572094.0
SERPINA1	Gene	ENTREZ:5265	fibrotic liver disease	Disease	MONDO:0100430	GNBR::D::Gene:Disease	FIBROAD	29500128.0
SERPINE1	Gene	ENTREZ:5054	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::D::Gene:Disease	FIBROAD	28588076.0
SERPINE1	Gene	ENTREZ:5054	renal fibrosis	Disease	MONDO:0000494	GNBR::G::Gene:Disease	FIBROAD	19322185.0
SERPINE1	Gene	ENTREZ:5054	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::D::Gene:Disease	FIBROAD	33432417.0
SERPINE1	Gene	ENTREZ:5054	atherosclerosis	Disease	MONDO:0005311	GNBR::G::Gene:Disease	FIBROAD	11502712.0
SERPINH1	Gene	ENTREZ:871	Fibrosis	Disease	MESH:D005355	GNBR::G::Gene:Disease	FIBROAD	27838364.0
SERPINH1	Gene	ENTREZ:871	fibrotic liver disease	Disease	MONDO:0100430	GNBR::G::Gene:Disease	FIBROAD	32378877.0
SERPINH1	Gene	ENTREZ:871	keloid	Disease	MONDO:0005348	GNBR::G::Gene:Disease	FIBROAD	29363541.0
SERPINH1	Gene	ENTREZ:871	keloid	Disease	MONDO:0005348	GNBR::G::Gene:Disease	FIBROAD	26091621.0
SFTPC	Gene	ENTREZ:6440	pulmonary fibrosis	Disease	MONDO:0002771	GNBR::D::Gene:Disease	FIBROAD	29920187.0
SFTPC	Gene	ENTREZ:6440	pulmonary fibrosis	Disease	MONDO:0002771	GNBR::D::Gene:Disease	FIBROAD	21828032.0
SFTPC	Gene	ENTREZ:6440	pulmonary fibrosis	Disease	MONDO:0002771	GNBR::D::Gene:Disease	FIBROAD	18566429.0
SIRT1	Gene	ENTREZ:23411	fibrotic liver disease	Disease	MONDO:0100430	GNBR::D::Gene:Disease	FIBROAD	27871879.0
SIRT1	Gene	ENTREZ:23411	renal fibrosis	Disease	MONDO:0000494	GNBR::D::Gene:Disease	FIBROAD	30614190.0
SIRT1	Gene	ENTREZ:23411	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::D::Gene:Disease	FIBROAD	17446436.0
SIRT1	Gene	ENTREZ:23411	keloid	Disease	MONDO:0005348	GNBR::D::Gene:Disease	FIBROAD	25707573.0
SIRT1	Gene	ENTREZ:23411	keloid	Disease	MONDO:0005348	GNBR::G::Gene:Disease	FIBROAD	25180292.0
SIRT2	Gene	ENTREZ:22933	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::D::Gene:Disease	FIBROAD	28947430.0
SIRT2	Gene	ENTREZ:22933	Fibrosis	Disease	MESH:D005355	GNBR::D::Gene:Disease	FIBROAD	33754067.0
SIRT2	Gene	ENTREZ:22933	endomyocardial fibrosis	Disease	MONDO:0006746	GNBR::D::Gene:Disease	FIBROAD	29440391.0
SIRT2	Gene	ENTREZ:22933	pulmonary fibrosis	Disease	MONDO:0002771	GNBR::G::Gene:Disease	FIBROAD	32565308.0
