relation_type	source_name	source_type	source_id	target_name	target_type	target_id	key_sentence	pmids	resource
GNBR::T::Compound:Disease	curcumin	Compound	DrugBank:DB11672	ME/CFS	Disease	MONDO:0005404	"In this paper, these pathways are summarised, and data regarding promising therapeutic options that target these pathways are highlighted; they include coenzyme Q10, melatonin, curcumin, molecular hydrogen and N-acetylcysteine."	31509764	CustomKB
GNBR::T::Compound:Disease	N-acetylcysteine	Compound	MESH:C098444	ME/CFS	Disease	MONDO:0005404	"In this paper, these pathways are summarised, and data regarding promising therapeutic options that target these pathways are highlighted; they include coenzyme Q10, melatonin, curcumin, molecular hydrogen and N-acetylcysteine."	31509764	CustomKB
GNBR::T::Compound:Disease	favipiravir	Compound	DrugBank:DB12466	COVID-19	Disease	MONDO:0100096	"The initial clinical studies revealed the promising therapeutic potential of several of such drugs, including favipiravir, a broad-spectrum antiviral drug that interferes with the viral replication, and hydroxychloroquine, the repurposed antimalarial drug that interferes with the virus endosomal entry pathway."	32290293	CustomKB
GNBR::T::Compound:Disease	hydroxychloroquine	Compound	DrugBank:DB01611	COVID-19	Disease	MONDO:0100096	"The initial clinical studies revealed the promising therapeutic potential of several of such drugs, including favipiravir, a broad-spectrum antiviral drug that interferes with the viral replication, and hydroxychloroquine, the repurposed antimalarial drug that interferes with the virus endosomal entry pathway."	32290293	CustomKB
GNBR::T::Compound:Disease	Naltrexone hydrochloride (NTX)	Compound	DrugBank:DB00704	Myalgic encephalomyelitis/chronic fatigue syndrome (ME/CFS)	Disease	MONDO:0005404	"Collectively, these findings validate that TRPM3 loss of function results in altered Ca2+ influx supporting the growing evidence that ME/CFS is a TRP ion channel disorder and that NTX provides a potential therapeutic intervention for ME/CFS."	35172836	CustomKB
GNBR::T::Compound:Disease	melatonin	Compound	DrugBank:DB01065	long COVID	Disease	MONDO:0100233	This narrative review discusses the application of melatonin as a neuroprotective agent to control cognitive deterioration ("brain fog") and pain in the ME/CFS syndrome-like documented in long COVID.	36358996	CustomKB
GNBR::T::Compound:Disease	Pyridostigmine	Compound	DrugBank:DB00545	ME/CFS	Disease	MONDO:0005404	Pyridostigmine improves peak Vo2 in ME/CFS by increasing cardiac output and right ventricular filling pressures.	35526605	CustomKB
GNBR::T::Compound:Disease	fluvoxamine	Compound	DrugBank:DB00176	long COVID	Disease	MONDO:0005404	"In addition, the author discusses potential therapeutic approaches based on the gut-brain axis, including plant-based diet, probiotics and prebiotics, fecal microbiota transplantation, and vagus nerve stimulation, and sigma-1 receptor agonist fluvoxamine."	37402856	CustomKB
GNBR::T::Compound:Disease	anhydrous enol oxaloacetate	Compound	DrugBank:DB02637	ME/CFS	Disease	MONDO:0005404	"As there has been little progress in providing fatigue relief for the millions of ME/CFS and Long COVID patients, anhydrous enol oxaloacetate may bridge this important medical need."	35764955	CustomKB
GNBR::T::Compound:Disease	anhydrous enol oxaloacetate	Compound	DrugBank:DB02637	Long COVID	Disease	MONDO:0100233	"As there has been little progress in providing fatigue relief for the millions of ME/CFS and Long COVID patients, anhydrous enol oxaloacetate may bridge this important medical need."	35764955	CustomKB
GNBR::T::Compound:Disease	melatonin	Compound	DrugBank:DB01065	ME/CFS	Disease	MONDO:0005404	This narrative review discusses the application of melatonin as a neuroprotective agent to control cognitive deterioration ("brain fog") and pain in the ME/CFS syndrome-like documented in long COVID.	36358996	CustomKB
GNBR::T::Compound:Disease	long COVID	Disease	MONDO:0100233	Indomethacin	Compound	DrugBank:DB00328	"Indomethacin(50  mg, BID) is effective in patients with long COVID headache."	35915417	CustomKB
GNBR::T::Compound:Disease	long COVID	Disease	MONDO:0100233	Etanercept	Compound	DrugBank:DB00005	Etanercept has already been proposed as an argument for reversing the neurological aspects of long COVID-1962 and post-cerebral malaria cognitive impairment.	35174650	CustomKB
GNBR::T::Compound:Disease	Postural Orthostatic Tachycardia Syndrome	Disease	MONDO:0011479	Ivabradine	Compound	DrugBank:DB09083	Betablockers and ivabradine were proposed in patients with post-orthostatic tachycardia syndrome (POTS).	35647070	CustomKB
GNBR::T::Compound:Disease	Pulmonary Fibrosis	Disease	MONDO:0002771	Tetrandrine	Compound	DrugBank:DB14066	"TABLE 2 An overview of the symptoms, main pathophysiology, and potential interventions of the five proposed subtypes of the postCOVID‐19 syndrome (PCS)"	34888989	CustomKB
GNBR::T::Compound:Disease	Pulmonary Fibrosis	Disease	MONDO:0002771	Pirfenidone	Compound	DrugBank:DB04951	"TABLE 2 An overview of the symptoms, main pathophysiology, and potential interventions of the five proposed subtypes of the postCOVID‐19 syndrome (PCS)"	34888989	CustomKB
GNBR::T::Compound:Disease	amitriptyline	Compound	DrugBank:DB00321	long COVID	Disease	MONDO:0100233	"pharmacotherapy with amitriptyline and hochuekkito, a Japanese herbal (Kampo) medicine"	36855180	CustomKB
GNBR::T::Compound:Disease	hochuekkito	Compound	MESH:C402943	long COVID	Disease	MONDO:0100233	"pharmacotherapy with amitriptyline and hochuekkito, a Japanese herbal (Kampo) medicine"	36855180	CustomKB
GNBR::T::Compound:Disease	Methylene Blue	Compound	MESH:D008751	long-term Covid-19	Disease	MONDO:0100233	"Similarly, coMeBining Methylene Blue, Chlorine dioxide and Lipoic acid may help reduce long-term Covid-19 effects by stimulating the catabolism."	37392949	CustomKB
GNBR::T::Compound:Disease	Lipoic acid	Compound	DrugBank:DB00166	long-term Covid-19	Disease	MONDO:0100233	"Similarly, coMeBining Methylene Blue, Chlorine dioxide and Lipoic acid may help reduce long-term Covid-19 effects by stimulating the catabolism."	37392949	CustomKB
GNBR::T::Compound:Disease	Chlorine dioxide	Compound	DrugBank:DB12453	long-term Covid-19	Disease	MONDO:0100233	"Similarly, coMeBining Methylene Blue, Chlorine dioxide and Lipoic acid may help reduce long-term Covid-19 effects by stimulating the catabolism."	37392949	CustomKB
GNBR::T::Compound:Disease	long COVID	Disease	MONDO:0100233	Ergothioneine	Compound	MESH:D004880	"Consequently, ergothioneine has been proposed as a suitable antioxidant for use in COVID-19 amelioration."	36043493	CustomKB
GNBR::T::Compound:Disease	coenzyme Q10	Compound	DrugBank:DB09270	Chronic COVID syndrome	Disease	MONDO:0100233	Primary outcome was reduction in Fatigue Severity Scale (FSS) in treatment group compared with control group. complete FSS response was reached most frequently in treatment group than in control group.	35994177	CustomKB
GNBR::T::Compound:Disease	alpha lipoic acid	Compound	DrugBank:DB00166	Chronic COVID syndrome	Disease	MONDO:0100233	Primary outcome was reduction in Fatigue Severity Scale (FSS) in treatment group compared with control group. complete FSS response was reached most frequently in treatment group than in control group.	35994177	CustomKB
GNBR::T::Compound:Disease	Remdesivir	Compound	DrugBank:DB14761	COVID-19	Disease	MONDO:0100096	Nonstandard adjunctive care appeared to have comparable or superior effects in comparison to Remdesivir and Tocilizumab on the inflammatory markers most impacted by COVID-19.	34588793	CustomKB
GNBR::T::Compound:Disease	Tocilizumab	Compound	DrugBank:DB06273	COVID-19	Disease	MONDO:0100096	Nonstandard adjunctive care appeared to have comparable or superior effects in comparison to Remdesivir and Tocilizumab on the inflammatory markers most impacted by COVID-19.	34588793	CustomKB
GNBR::T::Compound:Disease	melatonin	Compound	DrugBank:DB01065	COVID-19	Disease	MONDO:0100096	"Alongside standards of care, melatonin, vitamin D3, and meditation should be considered for treatment of SARS-COV-2 infection and COVID-19 disease."	34588793	CustomKB
GNBR::T::Compound:Disease	vitamin D3	Compound	DrugBank:DB00169	COVID-19	Disease	MONDO:0100096	"Alongside standards of care, melatonin, vitamin D3, and meditation should be considered for treatment of SARS-COV-2 infection and COVID-19 disease."	34588793	CustomKB
GNBR::T::Compound:Disease	H2	Compound	DrugBank:DB15127	Myalgic encephalomyelitis/chronic fatigue syndrome	Disease	MONDO:0005404	"Although further clinical trials are needed to determine the efficacy and mechanism of H2 gas in ME/CFS, our literature review suggested that H2 gas may be an effective medical gas for the treatment of ME/CFS."	35493814	CustomKB
GNBR::T::Compound:Disease	immunoglobulin G	Compound	DrugBank:DB00028	myalgic encephalomyelitis/chronic fatigue syndrome	Disease	MONDO:0005404	"pending further research, clinicians would be justified in offering a course of IgG to selected ME/CFS patients at the more severe end of the spectrum."	34828592	CustomKB
GNBR::X::Gene:Disease	bioactive 2-5A synthetase	Gene	ENTREZ:4938	CFS	Disease	MONDO:0005404	"The 2-5A synthetase/RNase L pathway in CFS patients appears to be both up-regulated (i.e. increased levels of bioactive 2-5A synthetase and increased activity of the RNase L enzyme) and deregulated (elastase and calpain initiate 83 kDa RNase L proteolysis, generating two major fragments with molecular masses of 37 and 30 kDa, respectively)."	16277015	CustomKB
GNBR::X::Gene:Disease	CCR2	Gene	ENTREZ:729230	myalgic encephalomeyelitis/chronic fatigue syndrome	Disease	MONDO:0005404	"Specifically, genes related to cytokine signaling were overexpressed (CISH and CCR2), while genes related to helping protect cells from the adverse effects of stress were downregulated (HSPA1B and DDIT3)."	36769022	CustomKB
GNBR::X::Gene:Disease	myalgic encephalomeyelitis/chronic fatigue syndrome	Disease	MONDO:0005404	MIR374B	Gene	ENTREZ:100126317	"While the expression of miR-127-3p, miR-140-5p and miR-374b-5p was significantly higher in ME/CFS patients compared to HC."	36732593	CustomKB
GNBR::X::Gene:Disease	myalgic encephalomeyelitis/chronic fatigue syndrome	Disease	MONDO:0005404	MIR127	Gene	ENTREZ:406914	"While the expression of miR-127-3p, miR-140-5p and miR-374b-5p was significantly higher in ME/CFS patients compared to HC."	36732593	CustomKB
GNBR::X::Gene:Disease	myalgic encephalomeyelitis/chronic fatigue syndrome	Disease	MONDO:0005404	MIR140	Gene	ENTREZ:406932	"While the expression of miR-127-3p, miR-140-5p and miR-374b-5p was significantly higher in ME/CFS patients compared to HC."	36732593	CustomKB
GNBR::X::Gene:Disease	CISH	Gene	ENTREZ:1154	myalgic encephalomeyelitis/chronic fatigue syndrome	Disease	MONDO:0005404	"Specifically, genes related to cytokine signaling were overexpressed (CISH and CCR2), while genes related to helping protect cells from the adverse effects of stress were downregulated (HSPA1B and DDIT3)."	36769022	CustomKB
GNBR::X::Gene:Disease	CXCL8	Gene	ENTREZ:3576	myalgic encephalomeyelitis/chronic fatigue syndrome	Disease	MONDO:0005404	"The proinflammatory cytokine interleukin-8 (IL-8), for instance, is overexpressed in people with CFS and MS."	37363482	CustomKB
Hetionet::CdG::Compound:Gene	creatin kinase	Gene	ENTREZ:1158	Euscaphic acid	Compound	MESH:C007695	"EA significantly reduced levels of fatigue-causing factors such as lactate dehydrogenase (LDH) and creatin kinase (CK), while EA significantly incresed levels of anti-fatigue-related factor, glycogen compared to the H2O2-stimulated C2C12 cells."	36066092	CustomKB
Hetionet::CdG::Compound:Gene	malondiadehyde	Gene	ENTREZ:83938	Euscaphic acid	Compound	MESH:C007695	"EA notably improved activity of superoxide dismutase (SOD) and catalase (CAT), while EA reduced levels of malondiadehyde (MDA) and inflammatory cytokines without cytotoxicity in H2O2-stimulated in myoblast cell line, C2C12 cells."	36066092	CustomKB
Hetionet::CdG::Compound:Gene	lactate dehydrogenase	Gene	ENTREZ:3939	Euscaphic acid	Compound	MESH:C007695	"EA significantly reduced levels of fatigue-causing factors such as lactate dehydrogenase (LDH) and creatin kinase (CK), while EA significantly incresed levels of anti-fatigue-related factor, glycogen compared to the H2O2-stimulated C2C12 cells."	36066092	CustomKB
Hetionet::CpD::Compound:Disease	avatrombopag	Compound	DrugBank:DB11995	CIT	Disease	MONDO:0002049	"Although it was a single-arm trial without a control group, the application of avatrombopag in patients with CIT can increase the platelet count of the patients compared with baseline"	36238568	CustomKB
Hetionet::CpD::Compound:Disease	lung inflammatory injury	Disease	MESH:D055370	baicalin	Compound	MESH:C038044	"The data showed that after baicalin intervention, lung injury pathological score of baicalin (4.16 ± 0.54, 3.33 ± 0.76, 4.00 ± 0.45) and claricid (3.00 ± 0.78) treatments were markedly lower than PM2.5-treated mice (6.17 ± 0.31), and pathological damage was alleviated."	36442400	CustomKB
Hetionet::CpD::Compound:Disease	Recombinant human interleukin 3 (rhIL-3)	Compound	MESH:D007377	chemotherapy-induced thrombocytopenia	Disease	MONDO:0002049	"The platelet count nadir in the cycles including rhIL-3 was significantly higher at both dose levels (P < 0.01) than in the control cycle. The duration of thrombocytopenia (< 75,000/microliters) and the mean time from the 1st day of chemotherapy to thrombocyte recovery (> 100,000/microliters) in the rhIL-3 cycle were significantly shorter than those in the control cycle (P < 0.01). The neutrophil count nadir and the duration of neutropenia (<1,000/microliters) were also significantly improved in the rhIL-3 cycle (P < 0.05)"	8765425	CustomKB
Hetionet::CpD::Compound:Disease	rhTPO	Compound	DrugBank:DB16364	thrombocytopenia	Disease	MONDO:0002049	Administration of rhTPO reduced the severity of thrombocytopenia and accelerated the recovery of platelets in a dose-dependent fashion: there was a significant reduction in the decrease in numbers of marrow MKs and CFU-MK with rhTPO treatment.	8765422	CustomKB
Hetionet::CpD::Compound:Disease	rhTPO	Compound	DrugBank:DB16364	thrombocytopenia	Disease	MONDO:0002049	Prophylactic administration of rhTPO can significantly reduce the severity and duration of thrombocytopenia and promote platelet recovery in patients undergoing chemotherapy for malignant tumors.	22820601	CustomKB
Hetionet::CpD::Compound:Disease	lithium	Compound	MESH:D008094	chemotherapy-induced thrombocytopenia	Disease	MONDO:0002049	"During lithium cycles, nadir leukocyte, neutrophil, and platelet counts were significantly higher (P less than 0.01, less than 0.01, less than 0.05 respectively) and the interval between treatments was shorter (P less than 0.01). One patient who has received 11 cycles of chemotherapy continues to receive 100% doses owing to the beneficial effect of lithium on chemotherapy-induced thrombocytopenia"	6426295	CustomKB
Hetionet::CpD::Compound:Disease	timing of rhTPO	Compound	DrugBank:DB16364	chemotherapy-related early thrombocytopenia	Disease	MONDO:0002049	"These results demonstrate the importance of timing of rhTPO in relation to chemotherapy and indicate that, by optimizing the timing, only two doses of rhTPO (one before and one after chemotherapy) were required to significantly reduce the severity of chemotherapy-related early thrombocytopenia."	12915607	CustomKB
Hetionet::CpD::Compound:Disease	rhIL-11	Compound	MESH:D017370	chemotherapy-induced thrombocytopenia	Disease	MONDO:0002049	"rhIL-11, possessing significant thrompoietic activity, significantly increases the likelihood of avoiding chemotherapy-induced thrombocytopenia and shorten the duration of thrombocytopenia."	12839693	CustomKB
Hetionet::CpD::Compound:Disease	rhIL-11	Compound	MESH:D017370	thrombocytopenia	Disease	MONDO:0002049	"Treatment with rhIL-11 (500 microg/kg/day, from the day following the last dosing with carboplatin for 14 days, s.c.) successfully prevented thrombocytopenia without affecting the antitumor activity of carboplatin."	11862431	CustomKB
Hetionet::CpD::Compound:Disease	NEUMEGA	Compound	DrugBank:DB00038	chemotherapy-induced thrombocytopenia	Disease	MONDO:0002049	"NEUMEGA is recommended to be used at a dose of 50 microg/kg s.c. once daily starting the day after chemotherapy ends until a platelet count of 50,000 cells/microl is achieved after the expected nadir."	11012193	CustomKB
Hetionet::CpD::Compound:Disease	GW395058	Compound	MESH:C400968	chemotherapy-induced thrombocytopenia	Disease	MONDO:0002049	GW395058 reduced the thrombocytopenic effects of carboplatin in dogs	11007920	CustomKB
Hetionet::CpD::Compound:Disease	KF41399	Compound	MESH:C411726	chemotherapy-induced thrombocytopenia	Disease	MONDO:0002049	These results suggest that KF41399 might be useful as a chemoprotective agent to improve chemotherapy-induced thrombocytopenia and types of other toxicity.	10845909	CustomKB
Hetionet::CpD::Compound:Disease	rhIL-11	Compound	MESH:D017370	chemotherapy-induced thrombocytopenia	Disease	MONDO:0002049	"We conclude that rhIL-11 has thrombopoietic activity at all doses studied, is well tolerated at doses of 10, 25, and 50 micrograms/kg, and at doses > or = 25 micrograms/kg has the potential to reduce chemotherapy-induced thrombocytopenia in this model."	8611685	CustomKB
Hetionet::CpD::Compound:Disease	rhIL-11	Compound	MESH:D017370	severe chemotherapy-induced thrombocytopenia	Disease	MONDO:0002049	This study shows that rhIL-11 treatment of a dose of 50 micrograms/kg significantly increases the likelihood that patients who have already been transfused platelets for severe chemotherapy-induced thrombocytopenia will not require platelet transfusions during a subsequent chemotherapy cycle.	8611684	CustomKB
Hetionet::CrC::Compound:Compound	Oxaloacetate Ion	Compound	DrugBank:DB02637	Kainic Acid	Compound	MESH:D007608	Oxaloacetate also protects mitochondrial DNA from damage from agents such as Kainic acid.	35764955	CustomKB
Hetionet::CrC::Compound:Compound	Oxaloacetate Ion	Compound	DrugBank:DB02637	Hydrogen peroxide	Compound	DrugBank:DB11091	"Oxaloacetate is a powerful antioxidant, reducing both thiobarbituric acid and hydrogen peroxide in the brain"	35764955	CustomKB
Hetionet::CrC::Compound:Compound	Magnesium	Compound	DrugBank:DB14513	Vitamin D	Compound	DrugBank:DB11094	"Magnesium is necessary for the biosynthesis, transport, and activation of vitamin D."	35454144	CustomKB
Hetionet::CrC::Compound:Compound	Selenium	Compound	DrugBank:DB11135	Selenocysteine	Compound	DrugBank:DB02345	"Dietary selenium is converted in the body into aminoacid selenocysteine, which is important component of the antioxidant defense systems."	35454144	CustomKB
Hetionet::CrC::Compound:Compound	Oxaloacetate Ion	Compound	DrugBank:DB02637	AMPK Signaling	Pathway	WikiPathways:WP1403	Oxaloacetate has been shown to increase glucose uptake in trials with diabetic patients and Alzheimer’s patients providing a mechanism to increase the amount of fuel available for cellular functions.	35764955	CustomKB
Hetionet::CtD::Compound:Disease	romiplostim	Compound	DrugBank:DB05332	CIT	Disease	MONDO:0002049	"In conclusion, romiplostim was safe and effective for CIT in most solid tumor patients"	32499239	CustomKB
Hetionet::CtD::Compound:Disease	eltrombopag	Compound	DrugBank:DB06210	thrombocytopenia	Disease	MONDO:0002049	"In conclusion, both eltrombopag and rhTPO were effective and safe in the treatment of thrombocytopenia after chemotherapy for lymphoma"	34490101	CustomKB
Hetionet::CtD::Compound:Disease	rhTPO	Compound	DrugBank:DB16364	thrombocytopenia	Disease	MONDO:0002049	"In conclusion, both eltrombopag and rhTPO were effective and safe in the treatment of thrombocytopenia after chemotherapy for lymphoma"	34490101	CustomKB
Hetionet::CtD::Compound:Disease	PEGylated interleukin-11 (BBT-059)	Compound	MESH:D017370	thrombocytopenia	Disease	MONDO:0002049	There was significantly accelerated recovery from radiation-induced peripheral blood neutropenia and thrombocytopenia in animals pretreated with BBT-059	29787432	CustomKB
Hetionet::CtD::Compound:Disease	recombinant human tyrosyl-tRNA synthetase (rhTyrRS)	Compound	MESH:D014448	chemotherapy-induced thrombocytopenia	Disease	MONDO:0002049	"Together, these data suggest that rhTyrRS might be a useful therapeutic agent for chemotherapy-induced thrombocytopenia."	24907514	CustomKB
Hetionet::CtD::Compound:Disease	Romiplostim	Compound	DrugBank:DB05332	CIT	Disease	MONDO:0002049	"Romiplostim resulted in improvement in platelet counts, allowing resumption of chemotherapy without recurrence of dose-limiting CIT."	24414994	CustomKB
Hetionet::CtD::Compound:Disease	Recombinant human thrombopoietin	Compound	DrugBank:DB16364	grade III/IV chemotherapy-induced thrombocytopenia	Disease	MONDO:0002049	Recombinant human thrombopoietin can be effectively and safely administered to deal with grade III/IV chemotherapy-induced thrombocytopenia in lung cancer patients with mild adverse effects.	19173920	CustomKB
Hetionet::CtD::Compound:Disease	recombinant human interleukin-3 (rhIL-3)	Compound	MESH:D007377	chemotherapy-induced thrombocytopenia	Disease	MONDO:0002049	Increase of thrombocyte counts began three days after rhIL-3 therapy. Side effects due to rhIL-3 administration (flu-like symptoms) were moderate and could be treated effectively with paracetamol. These data support evidence for efficacy of rhIL-3 in chemotherapy-induced thrombocytopenia and may open new therapeutic perspectives.	8722119	CustomKB
Hetionet::CtD::Compound:Disease	rhIL-11	Compound	MESH:D017370	chemotherapy-induced thrombocytopenia	Disease	MONDO:0002049	rhIL-11 is safe and effective for chemotherapy-induced thrombocytopenia with mild and manageable side effects.	17147124	CustomKB
Hetionet::CtD::Compound:Disease	rhIL-11	Compound	MESH:D017370	chemotherapy-induced thrombocytopenia	Disease	MONDO:0002049	"rhIL-11 is effective and safe for the treatment of chemotherapy-induced thrombocytopenia, with a relatively slow but sustained effect on the recovery of platelet count. Pre-chemotherpy serum IL-11 level might predict the efficacy of rhIL-11."	16117904	CustomKB
Hetionet::CtD::Compound:Disease	rhIL-11	Compound	MESH:D017370	chemotherapy-induced thrombocytopenia	Disease	MONDO:0002049	rhIL-11 derivative can be safely and effectively used for the prevention and treatment for chemotherapy-induced thrombocytopenia	16117903	CustomKB
Hetionet::CtD::Compound:Disease	rhTPO	Compound	DrugBank:DB16364	chemotherapy-induced thrombocytopenia	Disease	MONDO:0002049	These initial results indicate that rhTPO is a safe and potentially useful agent in the prevention and management of chemotherapy-induced thrombocytopenia	10831286	CustomKB
Hetionet::CtD::Compound:Disease	rhTPO	Compound	DrugBank:DB16364	chemotherapy-induced severe thrombocytopenia	Disease	MONDO:0002049	Therapy with rhTPO seems to be safe and may attenuate chemotherapy-induced severe thrombocytopenia and reduce the need for platelet transfusions	10691586	CustomKB
Hetionet::CtD::Compound:Disease	melatonin	Compound	DrugBank:DB01065	chemotherapy-induced platelet decline	Disease	MONDO:0002049	This preliminary study would suggest that melatonin may be effective in the treatment of cancer-related thrombocytopenia and to prevent chemotherapy-induced platelet decline.	10231730	CustomKB
Hetionet::CtD::Compound:Disease	rhIL-3	Compound	MESH:D007377	severe thrombocytopenia	Disease	MONDO:0002049	"Our experience supports the idea of using new growth factors like rhIL-3 to cure chemotherapy-induced myelosuppression, such as severe thrombocytopenia."	21590153	CustomKB
Hetionet::CtD::Compound:Disease	rhLIF	Compound	MESH:D053605	chemotherapy-induced thrombocytopenia	Disease	MONDO:0002049	These results suggest that rhLIF at a suboptimal dose might be a useful therapeutic agent for chemotherapy-induced thrombocytopenia	9263536	CustomKB
Hetionet::CtD::Compound:Disease	rhIL-11	Compound	MESH:D017370	thrombocytopenia	Disease	MONDO:0002049	"rhIL-11 is safe and effective in reducing treatment-associated thrombocytopenia and the need for platelet transfusions in patients who undergo dose-intensive chemotherapy,"	9363868	CustomKB
Hetionet::CuG::Compound:Gene	C. papaya extracts (CPJ)	Compound	MESH:C039974	CD110/cMpl receptor	Gene	ENTREZ:17480	Low expression of CD110/cMpl receptor found in Cyp treated group was enhanced by C. papaya extracts (CPJ) and CPJ-BT	33831466	CustomKB
Hetionet::DaG::Disease:Gene	chronic fatigue syndrome	Disease	MONDO:0005404	CDON	Gene	ENTREZ:50937	Combinatorial analysis revealed 199 SNPs mapping to 14 genes that were significantly associated with 91% of the cases in the ME/CFS population.	36517845	CustomKB
Hetionet::DaG::Disease:Gene	chronic fatigue syndrome	Disease	MONDO:0005404	INSR	Gene	ENTREZ:3643	Combinatorial analysis revealed 199 SNPs mapping to 14 genes that were significantly associated with 91% of the cases in the ME/CFS population.	36517845	CustomKB
Hetionet::DaG::Disease:Gene	chronic fatigue syndrome	Disease	MONDO:0005404	SULF2	Gene	ENTREZ:55959	Combinatorial analysis revealed 199 SNPs mapping to 14 genes that were significantly associated with 91% of the cases in the ME/CFS population.	36517845	CustomKB
Hetionet::DaG::Disease:Gene	chronic fatigue syndrome	Disease	MONDO:0005404	GPC5	Gene	ENTREZ:2262	Combinatorial analysis revealed 199 SNPs mapping to 14 genes that were significantly associated with 91% of the cases in the ME/CFS population.	36517845	CustomKB
Hetionet::DaG::Disease:Gene	chronic fatigue syndrome	Disease	MONDO:0005404	PHACTR2	Gene	ENTREZ:9749	Combinatorial analysis revealed 199 SNPs mapping to 14 genes that were significantly associated with 91% of the cases in the ME/CFS population.	36517845	CustomKB
Hetionet::DaG::Disease:Gene	chronic fatigue syndrome	Disease	MONDO:0005404	AKAP1	Gene	ENTREZ:8165	Combinatorial analysis revealed 199 SNPs mapping to 14 genes that were significantly associated with 91% of the cases in the ME/CFS population.	36517845	CustomKB
Hetionet::DaG::Disease:Gene	chronic fatigue syndrome	Disease	MONDO:0005404	USP6NL	Gene	ENTREZ:9712	Combinatorial analysis revealed 199 SNPs mapping to 14 genes that were significantly associated with 91% of the cases in the ME/CFS population.	36517845	CustomKB
Hetionet::DaG::Disease:Gene	chronic fatigue syndrome	Disease	MONDO:0005404	SLC6A11	Gene	ENTREZ:6538	Combinatorial analysis revealed 199 SNPs mapping to 14 genes that were significantly associated with 91% of the cases in the ME/CFS population.	36517845	CustomKB
Hetionet::DaG::Disease:Gene	chronic fatigue syndrome	Disease	MONDO:0005404	S100PBP	Gene	ENTREZ:64766	Combinatorial analysis revealed 199 SNPs mapping to 14 genes that were significantly associated with 91% of the cases in the ME/CFS population.	36517845	CustomKB
Hetionet::DaG::Disease:Gene	chronic fatigue syndrome	Disease	MONDO:0005404	ATP9A	Gene	ENTREZ:10079	Combinatorial analysis revealed 199 SNPs mapping to 14 genes that were significantly associated with 91% of the cases in the ME/CFS population.	36517845	CustomKB
Hetionet::DaG::Disease:Gene	chronic fatigue syndrome	Disease	MONDO:0005404	KCNB1	Gene	ENTREZ:3745	Combinatorial analysis revealed 199 SNPs mapping to 14 genes that were significantly associated with 91% of the cases in the ME/CFS population.	36517845	CustomKB
Hetionet::DaG::Disease:Gene	chronic fatigue syndrome	Disease	MONDO:0005404	CLOCK	Gene	ENTREZ:9575	Combinatorial analysis revealed 199 SNPs mapping to 14 genes that were significantly associated with 91% of the cases in the ME/CFS population.	36517845	CustomKB
Hetionet::DaG::Disease:Gene	chronic fatigue syndrome	Disease	MONDO:0005404	SLC15A4	Gene	ENTREZ:121260	Combinatorial analysis revealed 199 SNPs mapping to 14 genes that were significantly associated with 91% of the cases in the ME/CFS population.	36517845	CustomKB
Hetionet::DaG::Disease:Gene	chronic fatigue syndrome	Disease	MONDO:0005404	TMEM232	Gene	ENTREZ:642987	Combinatorial analysis revealed 199 SNPs mapping to 14 genes that were significantly associated with 91% of the cases in the ME/CFS population.	36517845	CustomKB
Hetionet::DdG::Disease:Gene	IL-7	Gene	ENTREZ:3574	ME/CFS	Disease	MONDO:0005404	"In combination with previous data, our work suggests that the clustered reduction of IL-7, IL-16 and VEGF-A may have physiological relevance to ME/CFS disease."	26615570	CustomKB
Hetionet::DdG::Disease:Gene	granulocyte-macrophage colony-stimulating factor	Gene	ENTREZ:1437	chronic fatigue syndrome	Disease	MONDO:0005404	levels of granulocyte-macrophage colony-stimulating factor were lower in patients than controls	15642984	CustomKB
Hetionet::DdG::Disease:Gene	VEGF-A	Gene	ENTREZ:7422	ME/CFS	Disease	MONDO:0005404	"In combination with previous data, our work suggests that the clustered reduction of IL-7, IL-16 and VEGF-A may have physiological relevance to ME/CFS disease."	26615570	CustomKB
Hetionet::DdG::Disease:Gene	IL-16	Gene	ENTREZ:3603	ME/CFS	Disease	MONDO:0005404	"In combination with previous data, our work suggests that the clustered reduction of IL-7, IL-16 and VEGF-A may have physiological relevance to ME/CFS disease."	26615570	CustomKB
Hetionet::DdG::Disease:Gene	IL-10	Gene	ENTREZ:3586	CFS/ME	Disease	MONDO:0005404	"Of the 27 cytokines examined, only IL-10 was significantly reduced in the CFS/ME patients in comparison to the controls."	25834308	CustomKB
Hetionet::DdG::Disease:Gene	fibrinogen	Gene	ENTREZ:2244	Long-Covid	Disease	MONDO:0100233	"In patients that reported a significant improvement following two cycles of therapeutic apheresis, there was a significant reduction in neurotransmitter autoantibodies, lipids, and inflammatory markers."	37131073	CustomKB
Hetionet::DdG::Disease:Gene	Long-Covid	Disease	MONDO:0100233	neurotransmitter autoantibodies	Gene	ENTREZ:6532	"In patients that reported a significant improvement following two cycles of therapeutic apheresis, there was a significant reduction in neurotransmitter autoantibodies, lipids, and inflammatory markers."	37131073	CustomKB
Hetionet::DdG::Disease:Gene	IL-8	Gene	ENTREZ:3576	chronic fatigue syndrome	Disease	MONDO:0005404	"However, FM patients with a previous CFS diagnosis had lower systemic levels of IL-8, cortisol, oxytocin, and higher levels of adrenaline and serotonin than FM patients without diagnosed CFS."	37239159	CustomKB
