source_id	source_type	target_id	target_type	source_name	target_name	relation_type	ttd_gene_id	ttd_pathway_id	resource
SYMBOL:PRKAG1	Gene	KEGG:hsa04151	Pathway	PRKAG1	PI3K-Akt signaling pathway	Hetionet::GpPW::Gene:Pathway	T38875	hsa04151	TTD
SYMBOL:PRKAA1	Gene	KEGG:hsa04152	Pathway	PRKAA1	AMPK signaling pathway	Hetionet::GpPW::Gene:Pathway	T38875	hsa04152	TTD
SYMBOL:PRKAB1	Gene	KEGG:hsa04152	Pathway	PRKAB1	AMPK signaling pathway	Hetionet::GpPW::Gene:Pathway	T38875	hsa04152	TTD
SYMBOL:PRKAG1	Gene	KEGG:hsa04152	Pathway	PRKAG1	AMPK signaling pathway	Hetionet::GpPW::Gene:Pathway	T38875	hsa04152	TTD
SYMBOL:PRKAA1	Gene	KEGG:hsa04710	Pathway	PRKAA1	Circadian rhythm	Hetionet::GpPW::Gene:Pathway	T38875	hsa04710	TTD
SYMBOL:PRKAB1	Gene	KEGG:hsa04710	Pathway	PRKAB1	Circadian rhythm	Hetionet::GpPW::Gene:Pathway	T38875	hsa04710	TTD
SYMBOL:PRKAG1	Gene	KEGG:hsa04710	Pathway	PRKAG1	Circadian rhythm	Hetionet::GpPW::Gene:Pathway	T38875	hsa04710	TTD
SYMBOL:PRKAA1	Gene	KEGG:hsa04910	Pathway	PRKAA1	Insulin signaling pathway	Hetionet::GpPW::Gene:Pathway	T38875	hsa04910	TTD
SYMBOL:PRKAB1	Gene	KEGG:hsa04910	Pathway	PRKAB1	Insulin signaling pathway	Hetionet::GpPW::Gene:Pathway	T38875	hsa04910	TTD
SYMBOL:PRKAG1	Gene	KEGG:hsa04910	Pathway	PRKAG1	Insulin signaling pathway	Hetionet::GpPW::Gene:Pathway	T38875	hsa04910	TTD
SYMBOL:PRKAA1	Gene	KEGG:hsa04920	Pathway	PRKAA1	Adipocytokine signaling pathway	Hetionet::GpPW::Gene:Pathway	T38875	hsa04920	TTD
SYMBOL:PRKAB1	Gene	KEGG:hsa04920	Pathway	PRKAB1	Adipocytokine signaling pathway	Hetionet::GpPW::Gene:Pathway	T38875	hsa04920	TTD
SYMBOL:PRKAG1	Gene	KEGG:hsa04920	Pathway	PRKAG1	Adipocytokine signaling pathway	Hetionet::GpPW::Gene:Pathway	T38875	hsa04920	TTD
SYMBOL:PRKAA1	Gene	KEGG:hsa04921	Pathway	PRKAA1	Oxytocin signaling pathway	Hetionet::GpPW::Gene:Pathway	T38875	hsa04921	TTD
SYMBOL:PRKAB1	Gene	KEGG:hsa04921	Pathway	PRKAB1	Oxytocin signaling pathway	Hetionet::GpPW::Gene:Pathway	T38875	hsa04921	TTD
SYMBOL:PRKAG1	Gene	KEGG:hsa04921	Pathway	PRKAG1	Oxytocin signaling pathway	Hetionet::GpPW::Gene:Pathway	T38875	hsa04921	TTD
SYMBOL:PRKAA1	Gene	KEGG:hsa04922	Pathway	PRKAA1	Glucagon signaling pathway	Hetionet::GpPW::Gene:Pathway	T38875	hsa04922	TTD
SYMBOL:PRKAB1	Gene	KEGG:hsa04922	Pathway	PRKAB1	Glucagon signaling pathway	Hetionet::GpPW::Gene:Pathway	T38875	hsa04922	TTD
SYMBOL:PRKAG1	Gene	KEGG:hsa04922	Pathway	PRKAG1	Glucagon signaling pathway	Hetionet::GpPW::Gene:Pathway	T38875	hsa04922	TTD
SYMBOL:PRKAA1	Gene	KEGG:hsa04932	Pathway	PRKAA1	Non-alcoholic fatty liver disease (NAFLD)	Hetionet::GpPW::Gene:Pathway	T38875	hsa04932	TTD
SYMBOL:PRKAB1	Gene	KEGG:hsa04932	Pathway	PRKAB1	Non-alcoholic fatty liver disease (NAFLD)	Hetionet::GpPW::Gene:Pathway	T38875	hsa04932	TTD
SYMBOL:PRKAG1	Gene	KEGG:hsa04932	Pathway	PRKAG1	Non-alcoholic fatty liver disease (NAFLD)	Hetionet::GpPW::Gene:Pathway	T38875	hsa04932	TTD
SYMBOL:PRKAA1	Gene	KEGG:hsa05410	Pathway	PRKAA1	Hypertrophic cardiomyopathy (HCM)	Hetionet::GpPW::Gene:Pathway	T38875	hsa05410	TTD
SYMBOL:PRKAB1	Gene	KEGG:hsa05410	Pathway	PRKAB1	Hypertrophic cardiomyopathy (HCM)	Hetionet::GpPW::Gene:Pathway	T38875	hsa05410	TTD
SYMBOL:PRKAG1	Gene	KEGG:hsa05410	Pathway	PRKAG1	Hypertrophic cardiomyopathy (HCM)	Hetionet::GpPW::Gene:Pathway	T38875	hsa05410	TTD
SYMBOL:CD33	Gene	KEGG:hsa04640	Pathway	CD33	Hematopoietic cell lineage	Hetionet::GpPW::Gene:Pathway	T38950	hsa04640	TTD
SYMBOL:PLD1	Gene	KEGG:hsa00564	Pathway	PLD1	Glycerophospholipid metabolism	Hetionet::GpPW::Gene:Pathway	T38996	hsa00564	TTD
SYMBOL:PLD1	Gene	KEGG:hsa00565	Pathway	PLD1	Ether lipid metabolism	Hetionet::GpPW::Gene:Pathway	T38996	hsa00565	TTD
SYMBOL:PLD1	Gene	KEGG:hsa01100	Pathway	PLD1	Metabolic pathways	Hetionet::GpPW::Gene:Pathway	T38996	hsa01100	TTD
SYMBOL:PLD1	Gene	KEGG:hsa04014	Pathway	PLD1	Ras signaling pathway	Hetionet::GpPW::Gene:Pathway	T38996	hsa04014	TTD
SYMBOL:PLD1	Gene	KEGG:hsa04024	Pathway	PLD1	cAMP signaling pathway	Hetionet::GpPW::Gene:Pathway	T38996	hsa04024	TTD
SYMBOL:PLD1	Gene	KEGG:hsa04071	Pathway	PLD1	Sphingolipid signaling pathway	Hetionet::GpPW::Gene:Pathway	T38996	hsa04071	TTD
SYMBOL:PLD1	Gene	KEGG:hsa04144	Pathway	PLD1	Endocytosis	Hetionet::GpPW::Gene:Pathway	T38996	hsa04144	TTD
SYMBOL:PLD1	Gene	KEGG:hsa04666	Pathway	PLD1	Fc gamma R-mediated phagocytosis	Hetionet::GpPW::Gene:Pathway	T38996	hsa04666	TTD
SYMBOL:PLD1	Gene	KEGG:hsa04724	Pathway	PLD1	Glutamatergic synapse	Hetionet::GpPW::Gene:Pathway	T38996	hsa04724	TTD
SYMBOL:PLD1	Gene	KEGG:hsa04912	Pathway	PLD1	GnRH signaling pathway	Hetionet::GpPW::Gene:Pathway	T38996	hsa04912	TTD
SYMBOL:PLD1	Gene	KEGG:hsa05200	Pathway	PLD1	Pathways in cancer	Hetionet::GpPW::Gene:Pathway	T38996	hsa05200	TTD
SYMBOL:PLD1	Gene	KEGG:hsa05212	Pathway	PLD1	Pancreatic cancer	Hetionet::GpPW::Gene:Pathway	T38996	hsa05212	TTD
SYMBOL:PLD1	Gene	KEGG:hsa05231	Pathway	PLD1	Choline metabolism in cancer	Hetionet::GpPW::Gene:Pathway	T38996	hsa05231	TTD
SYMBOL:KISS1R	Gene	KEGG:hsa04080	Pathway	KISS1R	Neuroactive ligand-receptor interaction	Hetionet::GpPW::Gene:Pathway	T39123	hsa04080	TTD
SYMBOL:NCOA4	Gene	KEGG:hsa05200	Pathway	NCOA4	Pathways in cancer	Hetionet::GpPW::Gene:Pathway	T39134	hsa05200	TTD
SYMBOL:NCOA4	Gene	KEGG:hsa05216	Pathway	NCOA4	Thyroid cancer	Hetionet::GpPW::Gene:Pathway	T39134	hsa05216	TTD
SYMBOL:GAPDH	Gene	KEGG:hsa00010	Pathway	GAPDH	Glycolysis / Gluconeogenesis	Hetionet::GpPW::Gene:Pathway	T39321	hsa00010	TTD
SYMBOL:GAPDH	Gene	KEGG:hsa01100	Pathway	GAPDH	Metabolic pathways	Hetionet::GpPW::Gene:Pathway	T39321	hsa01100	TTD
SYMBOL:GAPDH	Gene	KEGG:hsa01130	Pathway	GAPDH	Biosynthesis of antibiotics	Hetionet::GpPW::Gene:Pathway	T39321	hsa01130	TTD
SYMBOL:GAPDH	Gene	KEGG:hsa01200	Pathway	GAPDH	Carbon metabolism	Hetionet::GpPW::Gene:Pathway	T39321	hsa01200	TTD
SYMBOL:GAPDH	Gene	KEGG:hsa01230	Pathway	GAPDH	Biosynthesis of amino acids	Hetionet::GpPW::Gene:Pathway	T39321	hsa01230	TTD
SYMBOL:GAPDH	Gene	KEGG:hsa04066	Pathway	GAPDH	HIF-1 signaling pathway	Hetionet::GpPW::Gene:Pathway	T39321	hsa04066	TTD
SYMBOL:GAPDH	Gene	KEGG:hsa05010	Pathway	GAPDH	Alzheimer's disease	Hetionet::GpPW::Gene:Pathway	T39321	hsa05010	TTD
SYMBOL:PDE7A	Gene	KEGG:hsa00230	Pathway	PDE7A	Purine metabolism	Hetionet::GpPW::Gene:Pathway	T39523	hsa00230	TTD
SYMBOL:PDE7A	Gene	KEGG:hsa05032	Pathway	PDE7A	Morphine addiction	Hetionet::GpPW::Gene:Pathway	T39523	hsa05032	TTD
SYMBOL:CALM	Gene	KEGG:hsa04014	Pathway	CALM	Ras signaling pathway	Hetionet::GpPW::Gene:Pathway	T39610	hsa04014	TTD
SYMBOL:CALM	Gene	KEGG:hsa04015	Pathway	CALM	Rap1 signaling pathway	Hetionet::GpPW::Gene:Pathway	T39610	hsa04015	TTD
SYMBOL:CALM	Gene	KEGG:hsa04020	Pathway	CALM	Calcium signaling pathway	Hetionet::GpPW::Gene:Pathway	T39610	hsa04020	TTD
SYMBOL:CALM	Gene	KEGG:hsa04022	Pathway	CALM	cGMP-PKG signaling pathway	Hetionet::GpPW::Gene:Pathway	T39610	hsa04022	TTD
SYMBOL:CALM	Gene	KEGG:hsa04024	Pathway	CALM	cAMP signaling pathway	Hetionet::GpPW::Gene:Pathway	T39610	hsa04024	TTD
SYMBOL:CALM	Gene	KEGG:hsa04070	Pathway	CALM	Phosphatidylinositol signaling system	Hetionet::GpPW::Gene:Pathway	T39610	hsa04070	TTD
SYMBOL:CALM	Gene	KEGG:hsa04114	Pathway	CALM	Oocyte meiosis	Hetionet::GpPW::Gene:Pathway	T39610	hsa04114	TTD
SYMBOL:CALM	Gene	KEGG:hsa04261	Pathway	CALM	Adrenergic signaling in cardiomyocytes	Hetionet::GpPW::Gene:Pathway	T39610	hsa04261	TTD
SYMBOL:CALM	Gene	KEGG:hsa04270	Pathway	CALM	Vascular smooth muscle contraction	Hetionet::GpPW::Gene:Pathway	T39610	hsa04270	TTD
SYMBOL:CALM	Gene	KEGG:hsa04713	Pathway	CALM	Circadian entrainment	Hetionet::GpPW::Gene:Pathway	T39610	hsa04713	TTD
SYMBOL:CALM	Gene	KEGG:hsa04720	Pathway	CALM	Long-term potentiation	Hetionet::GpPW::Gene:Pathway	T39610	hsa04720	TTD
SYMBOL:CALM	Gene	KEGG:hsa04722	Pathway	CALM	Neurotrophin signaling pathway	Hetionet::GpPW::Gene:Pathway	T39610	hsa04722	TTD
SYMBOL:CALM	Gene	KEGG:hsa04728	Pathway	CALM	Dopaminergic synapse	Hetionet::GpPW::Gene:Pathway	T39610	hsa04728	TTD
SYMBOL:CALM	Gene	KEGG:hsa04740	Pathway	CALM	Olfactory transduction	Hetionet::GpPW::Gene:Pathway	T39610	hsa04740	TTD
SYMBOL:CALM	Gene	KEGG:hsa04744	Pathway	CALM	Phototransduction	Hetionet::GpPW::Gene:Pathway	T39610	hsa04744	TTD
SYMBOL:CALM	Gene	KEGG:hsa04750	Pathway	CALM	Inflammatory mediator regulation of TRP channels	Hetionet::GpPW::Gene:Pathway	T39610	hsa04750	TTD
SYMBOL:CALM	Gene	KEGG:hsa04910	Pathway	CALM	Insulin signaling pathway	Hetionet::GpPW::Gene:Pathway	T39610	hsa04910	TTD
SYMBOL:CALM	Gene	KEGG:hsa04912	Pathway	CALM	GnRH signaling pathway	Hetionet::GpPW::Gene:Pathway	T39610	hsa04912	TTD
SYMBOL:CALM	Gene	KEGG:hsa04915	Pathway	CALM	Estrogen signaling pathway	Hetionet::GpPW::Gene:Pathway	T39610	hsa04915	TTD
SYMBOL:CALM	Gene	KEGG:hsa04916	Pathway	CALM	Melanogenesis	Hetionet::GpPW::Gene:Pathway	T39610	hsa04916	TTD
SYMBOL:CALM	Gene	KEGG:hsa04921	Pathway	CALM	Oxytocin signaling pathway	Hetionet::GpPW::Gene:Pathway	T39610	hsa04921	TTD
SYMBOL:CALM	Gene	KEGG:hsa04922	Pathway	CALM	Glucagon signaling pathway	Hetionet::GpPW::Gene:Pathway	T39610	hsa04922	TTD
SYMBOL:CALM	Gene	KEGG:hsa04970	Pathway	CALM	Salivary secretion	Hetionet::GpPW::Gene:Pathway	T39610	hsa04970	TTD
SYMBOL:CALM	Gene	KEGG:hsa04971	Pathway	CALM	Gastric acid secretion	Hetionet::GpPW::Gene:Pathway	T39610	hsa04971	TTD
SYMBOL:CALM	Gene	KEGG:hsa05010	Pathway	CALM	Alzheimer's disease	Hetionet::GpPW::Gene:Pathway	T39610	hsa05010	TTD
SYMBOL:CALM	Gene	KEGG:hsa05031	Pathway	CALM	Amphetamine addiction	Hetionet::GpPW::Gene:Pathway	T39610	hsa05031	TTD
SYMBOL:CALM	Gene	KEGG:hsa05034	Pathway	CALM	Alcoholism	Hetionet::GpPW::Gene:Pathway	T39610	hsa05034	TTD
SYMBOL:CALM	Gene	KEGG:hsa05133	Pathway	CALM	Pertussis	Hetionet::GpPW::Gene:Pathway	T39610	hsa05133	TTD
SYMBOL:CALM	Gene	KEGG:hsa05152	Pathway	CALM	Tuberculosis	Hetionet::GpPW::Gene:Pathway	T39610	hsa05152	TTD
SYMBOL:CALM	Gene	KEGG:hsa05214	Pathway	CALM	Glioma	Hetionet::GpPW::Gene:Pathway	T39610	hsa05214	TTD
SYMBOL:SCN5A	Gene	KEGG:hsa04261	Pathway	SCN5A	Adrenergic signaling in cardiomyocytes	Hetionet::GpPW::Gene:Pathway	T39716	hsa04261	TTD
SYMBOL:FZD7	Gene	KEGG:hsa04310	Pathway	FZD7	Wnt signaling pathway	Hetionet::GpPW::Gene:Pathway	T39797	hsa04310	TTD
SYMBOL:FZD7	Gene	KEGG:hsa04390	Pathway	FZD7	Hippo signaling pathway	Hetionet::GpPW::Gene:Pathway	T39797	hsa04390	TTD
SYMBOL:FZD7	Gene	KEGG:hsa04550	Pathway	FZD7	Signaling pathways regulating pluripotency of stem cells	Hetionet::GpPW::Gene:Pathway	T39797	hsa04550	TTD
SYMBOL:FZD7	Gene	KEGG:hsa04916	Pathway	FZD7	Melanogenesis	Hetionet::GpPW::Gene:Pathway	T39797	hsa04916	TTD
SYMBOL:FZD7	Gene	KEGG:hsa05166	Pathway	FZD7	HTLV-I infection	Hetionet::GpPW::Gene:Pathway	T39797	hsa05166	TTD
SYMBOL:FZD7	Gene	KEGG:hsa05200	Pathway	FZD7	Pathways in cancer	Hetionet::GpPW::Gene:Pathway	T39797	hsa05200	TTD
SYMBOL:FZD7	Gene	KEGG:hsa05205	Pathway	FZD7	Proteoglycans in cancer	Hetionet::GpPW::Gene:Pathway	T39797	hsa05205	TTD
SYMBOL:FZD7	Gene	KEGG:hsa05217	Pathway	FZD7	Basal cell carcinoma	Hetionet::GpPW::Gene:Pathway	T39797	hsa05217	TTD
SYMBOL:MIF	Gene	KEGG:hsa00350	Pathway	MIF	Tyrosine metabolism	Hetionet::GpPW::Gene:Pathway	T39977	hsa00350	TTD
SYMBOL:MIF	Gene	KEGG:hsa00360	Pathway	MIF	Phenylalanine metabolism	Hetionet::GpPW::Gene:Pathway	T39977	hsa00360	TTD
SYMBOL:KLK1	Gene	KEGG:hsa04961	Pathway	KLK1	Endocrine and other factor-regulated calcium reabsorption	Hetionet::GpPW::Gene:Pathway	T40000	hsa04961	TTD
SYMBOL:NR3C1	Gene	KEGG:hsa04080	Pathway	NR3C1	Neuroactive ligand-receptor interaction	Hetionet::GpPW::Gene:Pathway	T40016	hsa04080	TTD
SYMBOL:RRM1	Gene	KEGG:hsa00230	Pathway	RRM1	Purine metabolism	Hetionet::GpPW::Gene:Pathway	T40045	hsa00230	TTD
SYMBOL:RRM1	Gene	KEGG:hsa00240	Pathway	RRM1	Pyrimidine metabolism	Hetionet::GpPW::Gene:Pathway	T40045	hsa00240	TTD
SYMBOL:RRM1	Gene	KEGG:hsa00480	Pathway	RRM1	Glutathione metabolism	Hetionet::GpPW::Gene:Pathway	T40045	hsa00480	TTD
SYMBOL:RRM1	Gene	KEGG:hsa01100	Pathway	RRM1	Metabolic pathways	Hetionet::GpPW::Gene:Pathway	T40045	hsa01100	TTD
SYMBOL:MAPK8	Gene	KEGG:hsa04010	Pathway	MAPK8	MAPK signaling pathway	Hetionet::GpPW::Gene:Pathway	T40097	hsa04010	TTD
SYMBOL:MAPK8	Gene	KEGG:hsa04012	Pathway	MAPK8	ErbB signaling pathway	Hetionet::GpPW::Gene:Pathway	T40097	hsa04012	TTD
SYMBOL:MAPK8	Gene	KEGG:hsa04014	Pathway	MAPK8	Ras signaling pathway	Hetionet::GpPW::Gene:Pathway	T40097	hsa04014	TTD
SYMBOL:MAPK8	Gene	KEGG:hsa04024	Pathway	MAPK8	cAMP signaling pathway	Hetionet::GpPW::Gene:Pathway	T40097	hsa04024	TTD
SYMBOL:MAPK8	Gene	KEGG:hsa04068	Pathway	MAPK8	FoxO signaling pathway	Hetionet::GpPW::Gene:Pathway	T40097	hsa04068	TTD
SYMBOL:MAPK8	Gene	KEGG:hsa04071	Pathway	MAPK8	Sphingolipid signaling pathway	Hetionet::GpPW::Gene:Pathway	T40097	hsa04071	TTD
SYMBOL:MAPK8	Gene	KEGG:hsa04141	Pathway	MAPK8	Protein processing in endoplasmic reticulum	Hetionet::GpPW::Gene:Pathway	T40097	hsa04141	TTD
SYMBOL:MAPK8	Gene	KEGG:hsa04310	Pathway	MAPK8	Wnt signaling pathway	Hetionet::GpPW::Gene:Pathway	T40097	hsa04310	TTD
SYMBOL:MAPK8	Gene	KEGG:hsa04380	Pathway	MAPK8	Osteoclast differentiation	Hetionet::GpPW::Gene:Pathway	T40097	hsa04380	TTD
SYMBOL:MAPK8	Gene	KEGG:hsa04510	Pathway	MAPK8	Focal adhesion	Hetionet::GpPW::Gene:Pathway	T40097	hsa04510	TTD
SYMBOL:MAPK8	Gene	KEGG:hsa04620	Pathway	MAPK8	Toll-like receptor signaling pathway	Hetionet::GpPW::Gene:Pathway	T40097	hsa04620	TTD
SYMBOL:MAPK8	Gene	KEGG:hsa04621	Pathway	MAPK8	NOD-like receptor signaling pathway	Hetionet::GpPW::Gene:Pathway	T40097	hsa04621	TTD
SYMBOL:MAPK8	Gene	KEGG:hsa04622	Pathway	MAPK8	RIG-I-like receptor signaling pathway	Hetionet::GpPW::Gene:Pathway	T40097	hsa04622	TTD
SYMBOL:MAPK8	Gene	KEGG:hsa04664	Pathway	MAPK8	Fc epsilon RI signaling pathway	Hetionet::GpPW::Gene:Pathway	T40097	hsa04664	TTD
SYMBOL:MAPK8	Gene	KEGG:hsa04668	Pathway	MAPK8	TNF signaling pathway	Hetionet::GpPW::Gene:Pathway	T40097	hsa04668	TTD
SYMBOL:MAPK8	Gene	KEGG:hsa04722	Pathway	MAPK8	Neurotrophin signaling pathway	Hetionet::GpPW::Gene:Pathway	T40097	hsa04722	TTD
SYMBOL:MAPK8	Gene	KEGG:hsa04723	Pathway	MAPK8	Retrograde endocannabinoid signaling	Hetionet::GpPW::Gene:Pathway	T40097	hsa04723	TTD
SYMBOL:MAPK8	Gene	KEGG:hsa04728	Pathway	MAPK8	Dopaminergic synapse	Hetionet::GpPW::Gene:Pathway	T40097	hsa04728	TTD
SYMBOL:MAPK8	Gene	KEGG:hsa04750	Pathway	MAPK8	Inflammatory mediator regulation of TRP channels	Hetionet::GpPW::Gene:Pathway	T40097	hsa04750	TTD
SYMBOL:MAPK8	Gene	KEGG:hsa04910	Pathway	MAPK8	Insulin signaling pathway	Hetionet::GpPW::Gene:Pathway	T40097	hsa04910	TTD
SYMBOL:MAPK8	Gene	KEGG:hsa04912	Pathway	MAPK8	GnRH signaling pathway	Hetionet::GpPW::Gene:Pathway	T40097	hsa04912	TTD
SYMBOL:MAPK8	Gene	KEGG:hsa04914	Pathway	MAPK8	Progesterone-mediated oocyte maturation	Hetionet::GpPW::Gene:Pathway	T40097	hsa04914	TTD
SYMBOL:MAPK8	Gene	KEGG:hsa04917	Pathway	MAPK8	Prolactin signaling pathway	Hetionet::GpPW::Gene:Pathway	T40097	hsa04917	TTD
SYMBOL:MAPK8	Gene	KEGG:hsa04920	Pathway	MAPK8	Adipocytokine signaling pathway	Hetionet::GpPW::Gene:Pathway	T40097	hsa04920	TTD
SYMBOL:MAPK8	Gene	KEGG:hsa04930	Pathway	MAPK8	Type II diabetes mellitus	Hetionet::GpPW::Gene:Pathway	T40097	hsa04930	TTD
SYMBOL:MAPK8	Gene	KEGG:hsa04932	Pathway	MAPK8	Non-alcoholic fatty liver disease (NAFLD)	Hetionet::GpPW::Gene:Pathway	T40097	hsa04932	TTD
SYMBOL:MAPK8	Gene	KEGG:hsa05120	Pathway	MAPK8	Epithelial cell signaling in Helicobacter pylori infection	Hetionet::GpPW::Gene:Pathway	T40097	hsa05120	TTD
SYMBOL:MAPK8	Gene	KEGG:hsa05131	Pathway	MAPK8	Shigellosis	Hetionet::GpPW::Gene:Pathway	T40097	hsa05131	TTD
SYMBOL:MAPK8	Gene	KEGG:hsa05132	Pathway	MAPK8	Salmonella infection	Hetionet::GpPW::Gene:Pathway	T40097	hsa05132	TTD
SYMBOL:MAPK8	Gene	KEGG:hsa05133	Pathway	MAPK8	Pertussis	Hetionet::GpPW::Gene:Pathway	T40097	hsa05133	TTD
SYMBOL:MAPK8	Gene	KEGG:hsa05142	Pathway	MAPK8	Chagas disease (American trypanosomiasis)	Hetionet::GpPW::Gene:Pathway	T40097	hsa05142	TTD
SYMBOL:MAPK8	Gene	KEGG:hsa05145	Pathway	MAPK8	Toxoplasmosis	Hetionet::GpPW::Gene:Pathway	T40097	hsa05145	TTD
SYMBOL:MAPK8	Gene	KEGG:hsa05152	Pathway	MAPK8	Tuberculosis	Hetionet::GpPW::Gene:Pathway	T40097	hsa05152	TTD
SYMBOL:MAPK8	Gene	KEGG:hsa05160	Pathway	MAPK8	Hepatitis C	Hetionet::GpPW::Gene:Pathway	T40097	hsa05160	TTD
SYMBOL:MAPK8	Gene	KEGG:hsa05161	Pathway	MAPK8	Hepatitis B	Hetionet::GpPW::Gene:Pathway	T40097	hsa05161	TTD
SYMBOL:MAPK8	Gene	KEGG:hsa05164	Pathway	MAPK8	Influenza A	Hetionet::GpPW::Gene:Pathway	T40097	hsa05164	TTD
SYMBOL:MAPK8	Gene	KEGG:hsa05166	Pathway	MAPK8	HTLV-I infection	Hetionet::GpPW::Gene:Pathway	T40097	hsa05166	TTD
SYMBOL:MAPK8	Gene	KEGG:hsa05168	Pathway	MAPK8	Herpes simplex infection	Hetionet::GpPW::Gene:Pathway	T40097	hsa05168	TTD
SYMBOL:MAPK8	Gene	KEGG:hsa05169	Pathway	MAPK8	Epstein-Barr virus infection	Hetionet::GpPW::Gene:Pathway	T40097	hsa05169	TTD
SYMBOL:MAPK8	Gene	KEGG:hsa05200	Pathway	MAPK8	Pathways in cancer	Hetionet::GpPW::Gene:Pathway	T40097	hsa05200	TTD
SYMBOL:MAPK8	Gene	KEGG:hsa05210	Pathway	MAPK8	Colorectal cancer	Hetionet::GpPW::Gene:Pathway	T40097	hsa05210	TTD
SYMBOL:MAPK8	Gene	KEGG:hsa05212	Pathway	MAPK8	Pancreatic cancer	Hetionet::GpPW::Gene:Pathway	T40097	hsa05212	TTD
SYMBOL:MAPK8	Gene	KEGG:hsa05231	Pathway	MAPK8	Choline metabolism in cancer	Hetionet::GpPW::Gene:Pathway	T40097	hsa05231	TTD
SYMBOL:PRKCH	Gene	KEGG:hsa04270	Pathway	PRKCH	Vascular smooth muscle contraction	Hetionet::GpPW::Gene:Pathway	T40149	hsa04270	TTD
SYMBOL:PRKCH	Gene	KEGG:hsa04530	Pathway	PRKCH	Tight junction	Hetionet::GpPW::Gene:Pathway	T40149	hsa04530	TTD
SYMBOL:PRKCH	Gene	KEGG:hsa04750	Pathway	PRKCH	Inflammatory mediator regulation of TRP channels	Hetionet::GpPW::Gene:Pathway	T40149	hsa04750	TTD
SYMBOL:NFKB1	Gene	KEGG:hsa04010	Pathway	NFKB1	MAPK signaling pathway	Hetionet::GpPW::Gene:Pathway	T40192	hsa04010	TTD
SYMBOL:NFKB1	Gene	KEGG:hsa04014	Pathway	NFKB1	Ras signaling pathway	Hetionet::GpPW::Gene:Pathway	T40192	hsa04014	TTD
SYMBOL:NFKB1	Gene	KEGG:hsa04024	Pathway	NFKB1	cAMP signaling pathway	Hetionet::GpPW::Gene:Pathway	T40192	hsa04024	TTD
SYMBOL:NFKB1	Gene	KEGG:hsa04062	Pathway	NFKB1	Chemokine signaling pathway	Hetionet::GpPW::Gene:Pathway	T40192	hsa04062	TTD
SYMBOL:NFKB1	Gene	KEGG:hsa04064	Pathway	NFKB1	NF-kappa B signaling pathway	Hetionet::GpPW::Gene:Pathway	T40192	hsa04064	TTD
SYMBOL:NFKB1	Gene	KEGG:hsa04066	Pathway	NFKB1	HIF-1 signaling pathway	Hetionet::GpPW::Gene:Pathway	T40192	hsa04066	TTD
SYMBOL:NFKB1	Gene	KEGG:hsa04071	Pathway	NFKB1	Sphingolipid signaling pathway	Hetionet::GpPW::Gene:Pathway	T40192	hsa04071	TTD
SYMBOL:NFKB1	Gene	KEGG:hsa04151	Pathway	NFKB1	PI3K-Akt signaling pathway	Hetionet::GpPW::Gene:Pathway	T40192	hsa04151	TTD
SYMBOL:NFKB1	Gene	KEGG:hsa04210	Pathway	NFKB1	Apoptosis	Hetionet::GpPW::Gene:Pathway	T40192	hsa04210	TTD
SYMBOL:NFKB1	Gene	KEGG:hsa04380	Pathway	NFKB1	Osteoclast differentiation	Hetionet::GpPW::Gene:Pathway	T40192	hsa04380	TTD
SYMBOL:NFKB1	Gene	KEGG:hsa04620	Pathway	NFKB1	Toll-like receptor signaling pathway	Hetionet::GpPW::Gene:Pathway	T40192	hsa04620	TTD
SYMBOL:NFKB1	Gene	KEGG:hsa04621	Pathway	NFKB1	NOD-like receptor signaling pathway	Hetionet::GpPW::Gene:Pathway	T40192	hsa04621	TTD
SYMBOL:NFKB1	Gene	KEGG:hsa04622	Pathway	NFKB1	RIG-I-like receptor signaling pathway	Hetionet::GpPW::Gene:Pathway	T40192	hsa04622	TTD
SYMBOL:NFKB1	Gene	KEGG:hsa04623	Pathway	NFKB1	Cytosolic DNA-sensing pathway	Hetionet::GpPW::Gene:Pathway	T40192	hsa04623	TTD
SYMBOL:NFKB1	Gene	KEGG:hsa04660	Pathway	NFKB1	T cell receptor signaling pathway	Hetionet::GpPW::Gene:Pathway	T40192	hsa04660	TTD
SYMBOL:NFKB1	Gene	KEGG:hsa04662	Pathway	NFKB1	B cell receptor signaling pathway	Hetionet::GpPW::Gene:Pathway	T40192	hsa04662	TTD
SYMBOL:NFKB1	Gene	KEGG:hsa04668	Pathway	NFKB1	TNF signaling pathway	Hetionet::GpPW::Gene:Pathway	T40192	hsa04668	TTD
SYMBOL:NFKB1	Gene	KEGG:hsa04722	Pathway	NFKB1	Neurotrophin signaling pathway	Hetionet::GpPW::Gene:Pathway	T40192	hsa04722	TTD
SYMBOL:NFKB1	Gene	KEGG:hsa04917	Pathway	NFKB1	Prolactin signaling pathway	Hetionet::GpPW::Gene:Pathway	T40192	hsa04917	TTD
SYMBOL:NFKB1	Gene	KEGG:hsa04920	Pathway	NFKB1	Adipocytokine signaling pathway	Hetionet::GpPW::Gene:Pathway	T40192	hsa04920	TTD
SYMBOL:NFKB1	Gene	KEGG:hsa04932	Pathway	NFKB1	Non-alcoholic fatty liver disease (NAFLD)	Hetionet::GpPW::Gene:Pathway	T40192	hsa04932	TTD
