id,name,label,resource
MedDRA:10015238,Erythema urticarial,SideEffect,MedDRA
MedDRA:10015217,Erythema multiform-like eruption,SideEffect,MedDRA
MedDRA:10013689,Drug eruption erythroderma-like,SideEffect,MedDRA
MedDRA:10040955,Skin xerodermic,SideEffect,MedDRA
MedDRA:10005272,Block incomplete,SideEffect,MedDRA
MedDRA:10030107,Oedema limbs-trunk of,SideEffect,MedDRA
MedDRA:10042969,T wave sharp,SideEffect,MedDRA
MedDRA:10030921,Optic disc opacity,SideEffect,MedDRA
MedDRA:10012469,Dermatitis ichthyosiform,SideEffect,MedDRA
MedDRA:10013603,Dorsi manus hypertrophy,SideEffect,MedDRA
MedDRA:10055940,Oedema vascular,SideEffect,MedDRA
MedDRA:10017493,Functional blood flow disorder,SideEffect,MedDRA
MedDRA:10031075,Organic blood flow disorder,SideEffect,MedDRA
MedDRA:10013367,Disorders of the pituitary gland and its hypothalamic control,SideEffect,MedDRA
MedDRA:10005125,Bleeding of suture site,SideEffect,MedDRA
MedDRA:10020946,Hypobulia (abulia),SideEffect,MedDRA
MedDRA:10004701,Bilirubin value increased,SideEffect,MedDRA
MedDRA:10040159,Serum bilirubin increased,SideEffect,MedDRA
MedDRA:10039763,Scrotum erosion,SideEffect,MedDRA
MedDRA:10029828,Number of spermatozoa increased or decreased,SideEffect,MedDRA
MedDRA:10018509,Gonadopathy NOS male,SideEffect,MedDRA
MedDRA:10022645,Intestinal disaccharide deficiencies and disaccharide malabsorption,SideEffect,MedDRA
MedDRA:10014413,Electrolyte and fluid balance disorder NOS,SideEffect,MedDRA
MedDRA:10027357,Mental disorder NOS post organic brain damage,SideEffect,MedDRA
MedDRA:10027764,"Mixed incontinence, urge and stress",SideEffect,MedDRA
MedDRA:10036217,Positive serological or viral culture findings for HIV associated virus (HTLV-III/LAV),SideEffect,MedDRA
MedDRA:10003542,Associated virus (HTLV-III/LAV),SideEffect,MedDRA
MedDRA:10020496,Hydrocele male,SideEffect,MedDRA
MedDRA:10018630,Gout with other manifestations,SideEffect,MedDRA
MedDRA:10026923,Maternal drugs affecting foetus,SideEffect,MedDRA
MedDRA:10029130,"Nephritis and nephropathy, not specified as acute or chronic, with lesion of proliferative glomneph",SideEffect,MedDRA
MedDRA:10029129,"Nephritis and nephropathy, not specified as acute or chronic, with lesion of membranous glomneph",SideEffect,MedDRA
MedDRA:10029122,"Nephritis and nephropathy, not spec as acute or chronic, with lesion of rapidly progressive glomneph",SideEffect,MedDRA
MedDRA:10029124,"Nephritis and nephropathy, not spec as acute or chronic, with oth spec pathol lesion in kidney",SideEffect,MedDRA
MedDRA:10018170,"Genital prolapse, old laceration of muscles of pelvic floor",SideEffect,MedDRA
MedDRA:10029128,"Nephritis and nephropathy, not specified as acute or chronic, with lesion of membranoprolif glomneph",SideEffect,MedDRA
MedDRA:10046475,Urethral structure due to infective diseases classified elsewhere,SideEffect,MedDRA
MedDRA:10062051,Malignant nipple neoplasm,SideEffect,MedDRA
MedDRA:10010729,Conjunctival papillary proliferation,SideEffect,MedDRA
MedDRA:10030972,Oral discharge,SideEffect,MedDRA
MedDRA:10010536,Congenital macular anomaly NOS,SideEffect,MedDRA
MedDRA:10010616,Congenital retinal vascular anomaly NOS,SideEffect,MedDRA
MedDRA:10011030,Corneal membrane disorder NOS,SideEffect,MedDRA
MedDRA:10024815,"Longitudinal deficiency, humeral, complete or partial (with or w/o distal deficiencies, incomplete)",SideEffect,MedDRA
MedDRA:10024819,"Longitudinal deficiency, radioulnar, complete or partial (with or w/o distal deficiencies, incomp)",SideEffect,MedDRA
MedDRA:10024818,"Longitudinal deficiency, radial, complete or partial (with or w/o distal deficiencies, incomplete)",SideEffect,MedDRA
MedDRA:10024822,"Longitudinal deficiency, ulnar, complete or partial (with or w/o distal deficiencies, incomplete)",SideEffect,MedDRA
MedDRA:10024810,"Longitudinal deficiency, carp or metacarp, complete or partial (with or w/o incomp phalangeal def)",SideEffect,MedDRA
MedDRA:10024816,"Longitudinal deficiency, phalanges of foot, complete or partial (with or w/o distal def, incomplete)",SideEffect,MedDRA
MedDRA:10024813,"Longitudinal deficiency, femoral, complete or partial (with or w/o distal deficiencies, incomplete)",SideEffect,MedDRA
MedDRA:10024821,"Longitudinal deficiency, tibiofibular, complete or partial (with or w/o distal deficiencies, incomp)",SideEffect,MedDRA
MedDRA:10024820,"Longitudinal deficiency, tibia, complete or partial (with or w/o distal deficiencies, incomplete)",SideEffect,MedDRA
MedDRA:10024814,"Longitudinal deficiency, fibular, complete or partial (with or w/o distal deficiencies, incomplete)",SideEffect,MedDRA
MedDRA:10024807,"Longitudinal def, tarsals or metatarsals, complete or partial (with or w/o incomp phalangeal def)",SideEffect,MedDRA
MedDRA:10032508,Other specified anomaly of jaw size,SideEffect,MedDRA
MedDRA:10055795,"Gastric ulcer, unspecified as acute or chronic, without mention of haemorrhage and perforation",SideEffect,MedDRA
MedDRA:10009040,"Chronic or unspecified duodenal ulcer with hemorrhage and perforation, w/o ment of obstruction",SideEffect,MedDRA
MedDRA:10013856,"Duodenal ulcer, unspec as acute or chronic, w/o hemorrhage or perforation, w/o ment of obstruction",SideEffect,MedDRA
MedDRA:10000994,"Acute peptic ulcer of unspecified site without mention of hemorrhage and perforation, with obstructi",SideEffect,MedDRA
MedDRA:10000995,"Acute peptic ulcer of unspecified site without mention of hemorrhage and perforation, without mentio",SideEffect,MedDRA
MedDRA:10055772,"Chronic or unspecified peptic ulcer of unspecified site with haemorrhage, w/o ment of obstruction",SideEffect,MedDRA
MedDRA:10009078,"Chronic or unspecified peptic ulcer of unspecified site with perforation, w/o mention of obstruction",SideEffect,MedDRA
MedDRA:10009069,"Chronic or unspecified peptic ulcer of unspec site with hemorrhage and perforation, w/o ment of obst",SideEffect,MedDRA
MedDRA:10009098,"Chronic peptic ulcer of unspecified site without mention of hem or perf, w/o ment of obstruction",SideEffect,MedDRA
MedDRA:10055865,"Peptic ulcer unspecified as acute or chronic, without mention of haemorrhage or perforation",SideEffect,MedDRA
MedDRA:10032503,Other specified alveolar anomaly,SideEffect,MedDRA
MedDRA:10055785,"Duodenal ulcer, unspec as acute or chronic, w/o ment of haemorrhage or perforation, with obstruction",SideEffect,MedDRA
MedDRA:10009072,"Chronic or unspecified peptic ulcer of unspecified site with hem and perf, with obstruction",SideEffect,MedDRA
MedDRA:10055773,"Chronic peptic ulcer of unspecified site w/o mention of haemorrhage or perforation, with obstruction",SideEffect,MedDRA
MedDRA:10004092,Barbiturate and similarly acting sedative or hypnotic,SideEffect,MedDRA
MedDRA:10010092,Combinations of morphine type drug with any other drug dependence,SideEffect,MedDRA
MedDRA:10043910,"Tobacco use disorder, unspecified use",SideEffect,MedDRA
MedDRA:10040014,"Sensitivity, shyness, and social withdrawal disorder specific to childhood or adolescence",SideEffect,MedDRA
MedDRA:10043802,"Thyrotoxicosis without mention of goiter or other cause, and w/o ment of thyrotoxic crisis or storm",SideEffect,MedDRA
MedDRA:10032784,Other specified internal derangement of knee,SideEffect,MedDRA
MedDRA:10019854,Herarthrosis involving shoulder region,SideEffect,MedDRA
MedDRA:10040619,"Shoulder region stiffness of joint, not elsewhere classified, involving upper arm",SideEffect,MedDRA
MedDRA:10003362,Arthropathy involving shoulder region associated with,SideEffect,MedDRA
MedDRA:10039655,Schmorl's nodes of other spinal region,SideEffect,MedDRA
MedDRA:10032143,"Other infections involving bone diseases classified elsewhere, unspecified infection of bone",SideEffect,MedDRA
MedDRA:10032293,"Other named variants, unspecified site, extranodal and solid organ sites",SideEffect,MedDRA
MedDRA:10032286,Other named variants of lymphosarcoma and reticulosarcoma inv head/neck lymph ns,SideEffect,MedDRA
MedDRA:10032287,Other named variants of lymphosarcoma and reticulosarcoma inv inguinal lymph ns,SideEffect,MedDRA
MedDRA:10020283,"Hodgkin's disease, lymphocytic-histiocytic predominance inv head/neck lymph ns",SideEffect,MedDRA
MedDRA:10020282,"Hodgkin's disease, lymphocytic-histiocytic predominance inv axillary lymph ns",SideEffect,MedDRA
MedDRA:10020284,"Hodgkin's disease, lymphocytic-histiocytic predominance inv inguinal lymph ns",SideEffect,MedDRA
MedDRA:10032222,"Other lymphomas, unspecified site, extranodal and solid organ sites",SideEffect,MedDRA
MedDRA:10031601,"Other and unspecified malignant neoplasms of lymphoid and histiocytic tissue, unspec extranodal site",SideEffect,MedDRA
MedDRA:10031596,Other and unspecified malignant neoplasms of lymphoid and histiocytic tissue inv head/neck lymph ns,SideEffect,MedDRA
MedDRA:10031599,Other and unspecified malignant neoplasms of lymphoid and histiocytic tissue inv thoracic lymph ns,SideEffect,MedDRA
MedDRA:10031594,Other and unspecified malignant neoplasms of lymphoid and histiocytic tissue inv abdominal lymph ns,SideEffect,MedDRA
MedDRA:10034064,"Partial epilepsy, without mention of impairment of consciousness, w/o ment of intractable epilepsy",SideEffect,MedDRA
MedDRA:10032821,Other specified mononeuritis of lower limb,SideEffect,MedDRA
MedDRA:10032719,Other specified endophthalmitis,SideEffect,MedDRA
MedDRA:10017032,Foreign body in posterior wall,SideEffect,MedDRA
MedDRA:10013434,Disseminated chorioretinitis and disseminated retino-choroiditis,SideEffect,MedDRA
MedDRA:10047521,Vision impairment of lesser eye,SideEffect,MedDRA
MedDRA:10021524,Impairment level not further specified,SideEffect,MedDRA
MedDRA:10004525,"Better eye: moderate vision impairment; unqualified visual loss, both eyes",SideEffect,MedDRA
MedDRA:10031056,Orbital tendonitis,SideEffect,MedDRA
MedDRA:10004258,"Benign essential hypertension complicating pregnancy, childbirth, and the puerperium, unspecified as",SideEffect,MedDRA
MedDRA:10020794,"Hypertension secondary to renal disease, complicating pregnancy, childbirth, and the puerperium, uns",SideEffect,MedDRA
MedDRA:10036488,"Pre-eclampsia or eclampsia superimposed on pre-existing hypertension, complicating pregnancy, childb",SideEffect,MedDRA
MedDRA:10036491,"Pre-eclampsia or eclampsia superimposed on pre-existing hypertension, with delivery, with mention of",SideEffect,MedDRA
MedDRA:10045913,"Unspecified hypertension complicating pregnancy, childbirth, or the puerperium, unspecified as to ep",SideEffect,MedDRA
MedDRA:10014246,"Edema or excessive weight gain in pregnancy, with delivery, with or w/o ment of antepartum compn",SideEffect,MedDRA
MedDRA:10021765,"Infect and parasitic cond in the mother classifiable elsewhere, but compg preg, c/birth or puerp",SideEffect,MedDRA
MedDRA:10033027,"Other venereal diseases of mother, with delivery",SideEffect,MedDRA
MedDRA:10032774,"Other specified infectious and parasitic diseases of mother, complicating pregnancy, childbirth, or",SideEffect,MedDRA
MedDRA:10045943,"Unspecified infection or infestation of mother, complicating pregnancy, childbirth, or the puerperiu",SideEffect,MedDRA
MedDRA:10043715,"Thyroid dysfunction of mother, complicating pregnancy, childbirth, or the puerperium, unspecified as",SideEffect,MedDRA
MedDRA:10005937,"Bone and joint disorders of back, pelvis, and lower limbs of mother, complicating pregnancy, childbi",SideEffect,MedDRA
MedDRA:10032544,Other specified complications following abortion and ectopic and molar pregnancies,SideEffect,MedDRA
MedDRA:10021893,"Infections of genitourinary tract in pregnancy, with delivery, with mention of postpartum complicati",SideEffect,MedDRA
MedDRA:10009030,"Chronic obstructive asthma (with obstructive pulmonary disease), w/o ment of status asthmaticus",SideEffect,MedDRA
MedDRA:10007925,"Celulitis and abcess of toe, unspecified",SideEffect,MedDRA
MedDRA:10016446,"Femoral hernia with obstruction, but without mention of gangrene",SideEffect,MedDRA
MedDRA:10045465,"Umbilical hernia with obstruction, but without mention of gangrene",SideEffect,MedDRA
MedDRA:10012721,"Diaphragmatic hernia with obstruction, but without mention of gangrene",SideEffect,MedDRA
MedDRA:10019925,"Hernia of other specified sites, with obstruction, but without mention of gangrene",SideEffect,MedDRA
MedDRA:10019930,"Hernia of unspecified site, with obstruction, but without mention of gangrene",SideEffect,MedDRA
MedDRA:10047276,"Ventral hernia with obstruction, but without mention of gangrene",SideEffect,MedDRA
MedDRA:10039323,"Rupture of uterus during labor, postpartum condition or complication",SideEffect,MedDRA
MedDRA:10046221,Unspecified venous complication in pregnancy and the pueperium,SideEffect,MedDRA
MedDRA:10031476,Other advanced maternal age,SideEffect,MedDRA
MedDRA:10036659,"Previous cesarean section, antepartum condition or complication",SideEffect,MedDRA
MedDRA:10007531,Cardiac complications of anesthesia or other sedation in labor,SideEffect,MedDRA
MedDRA:10039321,"Rupture of uterus during labor, delivered, with mention of postpartum complication",SideEffect,MedDRA
MedDRA:10040573,"Shock during or following labor and delivery, with delivery, without mention of antepartum condition",SideEffect,MedDRA
MedDRA:10013418,"Disruption of perineal wound, with delivery, with mention of postpartum complicaton",SideEffect,MedDRA
MedDRA:10036658,Previous cesarean section unspecified as to episode of care or not applicable,SideEffect,MedDRA
MedDRA:10036660,"Previous cesarean section, delivered, with or without mention of antepartum condition",SideEffect,MedDRA
MedDRA:10042625,"Suspected damage to fetus from drugs, affecting management of mother, with delivery",SideEffect,MedDRA
MedDRA:10042630,"Suspected damage to fetus from radiation, affecting management of mother, with delivery",SideEffect,MedDRA
MedDRA:10029931,"Obstetrical pyemic and septic embolism, with delivery, with mention of postpartum complicaton",SideEffect,MedDRA
MedDRA:10031691,"Other benign neoplasm of uterus, other specified parts",SideEffect,MedDRA
MedDRA:10027613,Migration of implant,SideEffect,MedDRA
MedDRA:10042208,Streptolysin O antibody positive,SideEffect,MedDRA
MedDRA:10000106,Abdominal wall strained,SideEffect,MedDRA
MedDRA:10023151,Jaw joint rigid state of,SideEffect,MedDRA
MedDRA:10054246,Leg discomfort,SideEffect,MedDRA
MedDRA:10028022,Mouth feeling dry,SideEffect,MedDRA
MedDRA:10030121,Oedema palmar,SideEffect,MedDRA
MedDRA:10034548,Periosteal abnormality,SideEffect,MedDRA
MedDRA:10038453,Renal function aggravated,SideEffect,MedDRA
MedDRA:10038455,Renal function disorder,SideEffect,MedDRA
MedDRA:10038657,Respiration spontaneous decreased,SideEffect,MedDRA
MedDRA:10042734,Syllable stumbling,SideEffect,MedDRA
MedDRA:10043976,Tongue redness,SideEffect,MedDRA
MedDRA:10043977,Tongue rough,SideEffect,MedDRA
MedDRA:10043982,Tongue surface redness,SideEffect,MedDRA
MedDRA:10046680,Urine viscosity increased,SideEffect,MedDRA
MedDRA:10047530,Visual acuity lost,SideEffect,MedDRA
MedDRA:10001801,Alpha or bete wave disappeared,SideEffect,MedDRA
MedDRA:10027545,Microhemorrhage,SideEffect,MedDRA
MedDRA:10023344,Keratitis vesicular,SideEffect,MedDRA
MedDRA:10041286,Soft feeling,SideEffect,MedDRA
MedDRA:10040921,Skin sclerosis finger and palm,SideEffect,MedDRA
MedDRA:10009630,Closed fracture of vault of skull with intercranial injury of other and unspecified nature,SideEffect,MedDRA
MedDRA:10030663,Open fracture of vault of skull without mention of intra-cranial injury,SideEffect,MedDRA
MedDRA:10034053,Part of body of mandible closed fracture of other and unspecified part,SideEffect,MedDRA
MedDRA:10032351,Other open skull fracture with other and unspecified intra-cranial hemorrhage,SideEffect,MedDRA
MedDRA:10013161,"Dislocation at other location, closed",SideEffect,MedDRA
MedDRA:10013162,"Dislocation at other location, open",SideEffect,MedDRA
MedDRA:10042321,Subarachnoid hemorrhage following injury with open intra-cranial wound,SideEffect,MedDRA
MedDRA:10022226,"Injury to liver with open wound into cavity, unspecified laceration",SideEffect,MedDRA
MedDRA:10030802,"Open wound of other and multiple sites, uncomplicated",SideEffect,MedDRA
MedDRA:10046171,Unspecified site of spinal cord injury without spinal bone injury,SideEffect,MedDRA
MedDRA:10036407,"Postoperative shock, not elsewhere classified",SideEffect,MedDRA
MedDRA:10045123,"Tuberculous pneumonia (any form), confirmed by animal inoculation",SideEffect,MedDRA
MedDRA:10045132,"Tuberculous pneumothorax, confirmed by bacterial culture",SideEffect,MedDRA
MedDRA:10045133,"Tuberculous pneumothorax, confirmed histologically",SideEffect,MedDRA
MedDRA:10045131,"Tuberculous pneumothorax, confirmed by animal inoculation",SideEffect,MedDRA
MedDRA:10046127,"Unspecified pulmonary tuberculosis, confirmed by bacterial culture",SideEffect,MedDRA
MedDRA:10046128,"Unspecified pulmonary tuberculosis, confirmed histologically",SideEffect,MedDRA
MedDRA:10046126,"Unspecified pulmonary tuberculosis, confirmed by animal inoculation",SideEffect,MedDRA
MedDRA:10045116,"Tuberculous pleurisy, confirmed by bacterial culture",SideEffect,MedDRA
MedDRA:10045117,"Tuberculous pleurisy, confirmed histologically",SideEffect,MedDRA
MedDRA:10024566,Lip rough,SideEffect,MedDRA
MedDRA:10004976,Black spot,SideEffect,MedDRA
MedDRA:10037170,PSR/ASR loss,SideEffect,MedDRA
MedDRA:10014873,Enteritis due to other viruses,SideEffect,MedDRA
MedDRA:10036743,"Primary tuberculous complex, unspecified examination",SideEffect,MedDRA
MedDRA:10046010,"Unspecified milary tuberculosis, bacteriological or histological examination unknown (at present)",SideEffect,MedDRA
MedDRA:10004032,Bacterial infection due to other specified bacteria,SideEffect,MedDRA
MedDRA:10020444,Human immunodeficiency virus type,SideEffect,MedDRA
MedDRA:10032938,Other specified viral and chlamydial infections,SideEffect,MedDRA
MedDRA:10046232,Unspecified viral and chlamydial infections,SideEffect,MedDRA
MedDRA:10032737,Other specified forms of secondary syphilis,SideEffect,MedDRA
MedDRA:10047201,Venereal urethritis due to other specified organism,SideEffect,MedDRA
MedDRA:10008539,Chlamydia trachomatis infection of anus and rectum,SideEffect,MedDRA
MedDRA:10004036,"Bacterial infection due to streptococcus, group A",SideEffect,MedDRA
MedDRA:10004037,"Bacterial infection due to streptococcus, group B",SideEffect,MedDRA
MedDRA:10004038,"Bacterial infection due to streptococcus, group C",SideEffect,MedDRA
MedDRA:10004039,"Bacterial infection due to streptococcus, group D",SideEffect,MedDRA
MedDRA:10004040,"Bacterial infection due to streptococcus, group G",SideEffect,MedDRA
MedDRA:10004034,Bacterial infection due to other Streptococcus,SideEffect,MedDRA
MedDRA:10004035,Bacterial infection due to staphylococcus aureus,SideEffect,MedDRA
MedDRA:10004033,Bacterial infection due to other staphylococcus,SideEffect,MedDRA
MedDRA:10004029,Bacterial infection due to mycoplasma,SideEffect,MedDRA
MedDRA:10004026,Bacterial infection due to bacillus fragilis,SideEffect,MedDRA
MedDRA:10004027,Bacterial infection due to clostridium perfringens,SideEffect,MedDRA
MedDRA:10004030,Bacterial infection due to other anaerobes,SideEffect,MedDRA
MedDRA:10004031,Bacterial infection due to other gram-negative organisms,SideEffect,MedDRA
MedDRA:10008546,Chlamydia trachomatis infection of unspecified site,SideEffect,MedDRA
MedDRA:10008544,Chlamydia trachomatis infection of pharynx,SideEffect,MedDRA
MedDRA:10008540,Chlamydia trachomatis infection of lower genitourinary sites,SideEffect,MedDRA
MedDRA:10008541,Chlamydia trachomatis infection of other genitourinary sites,SideEffect,MedDRA
MedDRA:10008545,Chlamydia trachomatis infection of unspecified genitourinary site,SideEffect,MedDRA
MedDRA:10008543,Chlamydia trachomatis infection of peritoneum,SideEffect,MedDRA
MedDRA:10008542,Chlamydia trachomatis infection of other specified site,SideEffect,MedDRA
MedDRA:10029319,Neuromuscular excitation,SideEffect,MedDRA
MedDRA:10004965,Bismuth line,SideEffect,MedDRA
MedDRA:10040152,Serum beta2 microglobulin increased,SideEffect,MedDRA
MedDRA:10037215,Psychoneuropathy NOS,SideEffect,MedDRA
MedDRA:10016876,Foggy feeling in head,SideEffect,MedDRA
MedDRA:10000064,Abdominal flaccidity,SideEffect,MedDRA
MedDRA:10045373,Ulcers of extremities,SideEffect,MedDRA
MedDRA:10015758,External tibial bone painful,SideEffect,MedDRA
MedDRA:10028844,Neck strange feeling of,SideEffect,MedDRA
MedDRA:10018674,Granulation suppressed,SideEffect,MedDRA
MedDRA:10048037,Wound healing disturbance of,SideEffect,MedDRA
MedDRA:10023616,Lack of suppression,SideEffect,MedDRA
MedDRA:10039479,Salve face,SideEffect,MedDRA
MedDRA:10027528,Microbial substitution,SideEffect,MedDRA
MedDRA:10024554,Lip feeling dry,SideEffect,MedDRA
MedDRA:10024562,Lip pigmental spot,SideEffect,MedDRA
MedDRA:10028099,Mucosa bleeding spot,SideEffect,MedDRA
MedDRA:10028101,Mucosa erosion crust,SideEffect,MedDRA
MedDRA:10034644,Periproctal redness,SideEffect,MedDRA
MedDRA:10033640,Pancreatic secretion disorder,SideEffect,MedDRA
MedDRA:10043934,Tongue abnormal feeling of,SideEffect,MedDRA
MedDRA:10001359,Adrenal glomerular protoplasm enclosure,SideEffect,MedDRA
MedDRA:10040421,Serum transaminase increased,SideEffect,MedDRA
MedDRA:10040420,Serum total protein increased,SideEffect,MedDRA
MedDRA:10046686,Urobilinogen appeared,SideEffect,MedDRA
MedDRA:10021999,Influence on libido,SideEffect,MedDRA
MedDRA:10019622,Hepaplastin decreased,SideEffect,MedDRA
MedDRA:10045115,"Tuberculous pleurisy, confirmed by animal inoculation",SideEffect,MedDRA
MedDRA:10044847,"Tuberculosis of intrathoracic lymph nodes, bact or hist exam unknown",SideEffect,MedDRA
MedDRA:10044850,"Tuberculosis of intrathoracic lymph nodes, confirmed by bacterial culture",SideEffect,MedDRA
MedDRA:10044851,"Tuberculosis of intrathoracic lymph nodes, confirmed histologically",SideEffect,MedDRA
MedDRA:10044849,"Tuberculosis of intrathoracic lymph nodes, confirmed by animal inoculation",SideEffect,MedDRA
MedDRA:10023062,"Isolated tracheal or bronchial tuberculosis, bact or hist exam unknown",SideEffect,MedDRA
MedDRA:10023065,"Isolated tracheal or bronchial tuberculosis, confirmed by bacterial culture",SideEffect,MedDRA
MedDRA:10023066,"Isolated tracheal or bronchial tuberculosis, confirmed histologically",SideEffect,MedDRA
MedDRA:10023064,"Isolated tracheal or bronchial tuberculosis, confirmed by animal inoculation",SideEffect,MedDRA
MedDRA:10045076,"Tuberculous laryngitis, confirmed by bacterial culture",SideEffect,MedDRA
MedDRA:10045077,"Tuberculous laryngitis, confirmed histologically",SideEffect,MedDRA
MedDRA:10045075,"Tuberculous laryngitis, confirmed by animal inoculation",SideEffect,MedDRA
MedDRA:10032875,"Other specified respiratory tuberculosis, bact or hist exam unknown",SideEffect,MedDRA
MedDRA:10003434,Articular disc disorder (reducing or non-reducing),SideEffect,MedDRA
MedDRA:10055209,Hereditary hemolytic anemia enzyme deficiency,SideEffect,MedDRA
MedDRA:10021565,Impulsive act,SideEffect,MedDRA
MedDRA:10024546,Lip burning sensation of,SideEffect,MedDRA
MedDRA:10037131,Pseudomembranous patch,SideEffect,MedDRA
MedDRA:10032847,"Other specified orchitis, epididymitis, and epididymo-orchitis, without mention of abscess",SideEffect,MedDRA
MedDRA:10043049,T1-T6 level with complete lesion of spinal cord,SideEffect,MedDRA
MedDRA:10043047,T1-T6 level with anterior cord syndrome,SideEffect,MedDRA
MedDRA:10043048,T1-T6 level with central cord syndrome,SideEffect,MedDRA
MedDRA:10043050,T1-T6 level with other specified spinal cord injury,SideEffect,MedDRA
MedDRA:10043067,T7-T12 level with complete lesion of spinal cord,SideEffect,MedDRA
MedDRA:10043065,T7-T12 level with anterior cord syndrome,SideEffect,MedDRA
MedDRA:10043066,T7-T12 level with central cord syndrome,SideEffect,MedDRA
MedDRA:10035925,Poisoning by other specified agents affecting blood,SideEffect,MedDRA
MedDRA:10027035,Mechanical complication of corneal graft,SideEffect,MedDRA
MedDRA:10027043,"Mechanical complication of other tissue graft, not elsewhere classified",SideEffect,MedDRA
MedDRA:10027040,Mechanical complication of ocular lens prosthesis,SideEffect,MedDRA
MedDRA:10027041,"Mechanical complication of other implant and internal device, not elsewhere classified",SideEffect,MedDRA
MedDRA:10034713,"Persistent postoperative fistula, not elsewhere classified",SideEffect,MedDRA
MedDRA:10011870,DDS syndrome,SideEffect,MedDRA
MedDRA:10002392,Anginal symptom (throat not cardiac),SideEffect,MedDRA
MedDRA:10043609,Thrombosis and thrombophlebitis of unspecified site,SideEffect,MedDRA
MedDRA:10026914,Maternal disorder NOS affecting foetus,SideEffect,MedDRA
MedDRA:10016543,Fetus or newborn affected by maternal conditions which may be unrelated to pregnancy,SideEffect,MedDRA
MedDRA:10032878,"Other specified respiratory tuberculosis, confirmed by bacterial culture",SideEffect,MedDRA
MedDRA:10032879,"Other specified respiratory tuberculosis, confirmed histologically",SideEffect,MedDRA
MedDRA:10032877,"Other specified respiratory tuberculosis, confirmed by animal inoculation",SideEffect,MedDRA
MedDRA:10045084,"Tuberculous meningitis, confirmed by bacterial culture",SideEffect,MedDRA
MedDRA:10045085,"Tuberculous meningitis, confirmed histologically",SideEffect,MedDRA
MedDRA:10045083,"Tuberculous meningitis, confirmed by animal inoculation",SideEffect,MedDRA
MedDRA:10044743,"Tuberculoma of meninges, confirmed by bacterial culture",SideEffect,MedDRA
MedDRA:10044744,"Tuberculoma of meninges, confirmed histologically",SideEffect,MedDRA
MedDRA:10044742,"Tuberculoma of meninges, confirmed by animal inoculation",SideEffect,MedDRA
MedDRA:10044735,"Tuberculoma of brain, confirmed by bacterial culture",SideEffect,MedDRA
MedDRA:10044736,"Tuberculoma of brain, confirmed histologically",SideEffect,MedDRA
MedDRA:10044734,"Tuberculoma of brain, confirmed by animal inoculation",SideEffect,MedDRA
MedDRA:10045033,"Tuberculous abscess of brain, confirmed by bacterial culture",SideEffect,MedDRA
MedDRA:10045034,"Tuberculous abscess of brain, confirmed histologically",SideEffect,MedDRA
MedDRA:10045032,"Tuberculous abscess of brain, confirmed by animal inoculation",SideEffect,MedDRA
MedDRA:10044751,"Tuberculoma of spinal cord, confirmed by bacterial culture",SideEffect,MedDRA
MedDRA:10044752,"Tuberculoma of spinal cord, confirmed histologically",SideEffect,MedDRA
MedDRA:10044750,"Tuberculoma of spinal cord, confirmed by animal inoculation",SideEffect,MedDRA
MedDRA:10045038,"Tuberculous abscess of spinal cord, bact or hist exam unknown",SideEffect,MedDRA
MedDRA:10045042,"Tuberculous abscess of spinal cord, confirmed by bacterial culture",SideEffect,MedDRA
MedDRA:10045043,"Tuberculous abscess of spinal cord, confirmed histologically",SideEffect,MedDRA
MedDRA:10045041,"Tuberculous abscess of spinal cord, confirmed by animal inoculation",SideEffect,MedDRA
MedDRA:10045060,"Tuberculous encephalitis or myelitis, confirmed by bacterial culture",SideEffect,MedDRA
MedDRA:10045061,"Tuberculous encephalitis or myelitis, confirmed histologically",SideEffect,MedDRA
MedDRA:10045059,"Tuberculous encephalitis or myelitis, confirmed by animal inoculation",SideEffect,MedDRA
MedDRA:10032916,"Other specified tuberculosis of central nervous system, bact or hist exam not done",SideEffect,MedDRA
MedDRA:10032917,"Other specified tuberculosis of central nervous system, bact or hist exam unknown",SideEffect,MedDRA
MedDRA:10032481,"Other spec tuberculosis of cns , tubercle bacilli found (in sputum) by microscopy",SideEffect,MedDRA
MedDRA:10032919,"Other specified tuberculosis of central nervous system, confirmed by bacterial culture",SideEffect,MedDRA
MedDRA:10032920,"Other specified tuberculosis of central nervous system, confirmed histologically",SideEffect,MedDRA
MedDRA:10032918,"Other specified tuberculosis of central nervous system, confirmed by animal inoculation",SideEffect,MedDRA
MedDRA:10046191,"Unspecified tuberculosis of central nervous system, bact or hist exam not done",SideEffect,MedDRA
MedDRA:10046192,"Unspecified tuberculosis of central nervous system, bact or hist exam unknown",SideEffect,MedDRA
MedDRA:10046194,"Unspecified tuberculosis of central nervous system, confirmed by bacterial culture",SideEffect,MedDRA
MedDRA:10046195,"Unspecified tuberculosis of central nervous system, confirmed histologically",SideEffect,MedDRA
MedDRA:10046193,"Unspecified tuberculosis of central nervous system, confirmed by animal inoculation",SideEffect,MedDRA
MedDRA:10045100,"Tuberculous peritonitis, confirmed by bacterial culture",SideEffect,MedDRA
MedDRA:10045101,"Tuberculous peritonitis, confirmed histologically",SideEffect,MedDRA
MedDRA:10045099,"Tuberculous peritonitis, confirmed by animal inoculation",SideEffect,MedDRA
